"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181"
"1",1,0.471153846153846,0.812101910828026,0.946268656716418,0.557275541795666,0.854889589905363,0,0,0,0.893081761006289,0.170278637770898,0,0.00974025974025974,0.807570977917981,0.432601880877743,0,0.774193548387097,0.564327485380117,0.103225806451613,0.7875,0.0121580547112462,0.0220820189274448,0,0.798816568047337,0.668789808917197,0.858490566037736,0,0.027355623100304,0.424148606811146,0.872131147540984,0.774691358024691,0.216216216216216,0.417682926829268,0.0276923076923077,0.175384615384615,0.302250803858521,0.0911854103343465,0.142857142857143,0.0124610591900312,0.0208333333333333,0.109090909090909,0,0.321875,0.00623052959501558,0,0,0,0.184126984126984,0.256172839506173,0,0.523809523809524,0.00625,0.00914634146341463,0.299363057324841,0.427710843373494,0.783950617283951,0.406832298136646,0.863924050632911,0.0157232704402516,0.0674846625766871,0.0496688741721854,0.599388379204893,0.0126582278481013,0,0.0336391437308868,0.0325732899022801,0,0.865030674846626,0.792452830188679,0.110410094637224,0.139318885448916,0.0123456790123457,0.0808383233532934,0.069620253164557,0.0125,0.0828025477707006,0.326086956521739,0.0124223602484472,0.935779816513762,0.1,0.0125,0.201892744479495,0.00619195046439629,0.00961538461538462,0.0359281437125748,0.0353697749196141,0.311728395061728,0.060126582278481,0.886731391585761,0.00890207715133531,0.209876543209877,0.199346405228758,0.0120845921450151,0.177914110429448,0.927710843373494,0.0769230769230769,0,0.0965732087227414,0.560655737704918,0.0809968847352025,0.00928792569659443,0.0727272727272727,0.281733746130031,0.861198738170347,0.0795107033639144,0.874213836477987,0.12037037037037,0,0.0634920634920635,0.0375,0.0801186943620178,0.0119760479041916,0.0461538461538462,0.219354838709677,0.201863354037267,0.990654205607477,0.931464174454829,0.025,0.342948717948718,0.00964630225080386,0.205047318611987,0.0246913580246914,0.0757097791798107,0.00626959247648903,0,0.147798742138365,0.021671826625387,0.0962732919254658,0.125391849529781,0.00940438871473354,0,0.793846153846154,0.931034482758621,0,0.18266253869969,0.338414634146341,0.104761904761905,0.114285714285714,0.021875,0.172839506172839,0.0625,0.783536585365854,0.129518072289157,0.32484076433121,0.144578313253012,0.851851851851852,0.0886850152905199,0.153846153846154,0.12540192926045,0.0512820512820513,0,0.0124223602484472,0,0.453416149068323,0,0,0.0196078431372549,0.4858934169279,0,0.0555555555555556,0.0253968253968254,0,0.0878787878787879,0,0.948387096774194,0.0783699059561129,0.190031152647975,0.288461538461538,0,0.181008902077151,0,0,0.138972809667674,0.845425867507886,0,0.0120845921450151,0.0306748466257669,0.815384615384615,0.428571428571429,0,0.839009287925697
"2",0.471153846153846,1,0.569965870307167,0.534591194968553,0.108910891089109,0.558823529411765,0.33015873015873,0.388888888888889,0.408496732026144,0.514285714285714,0.0573248407643312,0.470588235294118,0,0.544554455445545,0.104430379746835,0.447284345047923,0.526490066225166,0.740740740740741,0.00977198697068404,0.551612903225806,0,0,0.37953795379538,0.516717325227964,0.792079207920792,0.549520766773163,0.38961038961039,0,0.0964630225080386,0.642361111111111,0.537735849056604,0.219931271477663,0.734375,0.301948051948052,0.056782334384858,0.0136054421768707,0.0957095709570957,0,0,0.352201257861635,0.0857142857142857,0.46843853820598,0.0128617363344051,0.352564102564103,0.319488817891374,0.47588424437299,0.182119205298013,0.039344262295082,0.00647249190938511,0.36624203821656,0.0501567398119122,0,0.162420382165605,0.00983606557377049,0.034375,0.530944625407166,0.0287539936102236,0.511551155115512,0,0.00651465798045603,0.126712328767123,0.067524115755627,0.352750809061489,0.282467532467532,0,0,0.454258675078864,0.520634920634921,0.539735099337748,0.0160771704180064,0.025,0,0.0125391849529781,0,0,0.0882352941176471,0.0156739811912226,0,0.496815286624204,0.109634551495017,0,0.00647249190938511,0,0,0,0,0.0353697749196141,0,0.438127090301003,0,0.0944625407166124,0.0540540540540541,0,0.00983606557377049,0.465798045602606,0,0.367283950617284,0.0974025974025974,0.0610169491525424,0,0,0,0.00326797385620915,0.539473684210526,0.0127388535031847,0.605769230769231,0.10410094637224,0.345394736842105,0.102649006622517,0,0.00626959247648903,0,0,0.0328947368421053,0.00651465798045603,0.466019417475728,0.564102564102564,0,0.0533333333333333,0,0.00977198697068404,0,0.00647249190938511,0,0.396875,0.0194174757281553,0,0.0814332247557003,0.0517799352750809,0,0.392156862745098,0.533112582781457,0.564189189189189,0.396875,0.147435897435897,0.0390879478827362,0.36241610738255,0.123376623376623,0.115511551155116,0.0608974358974359,0.012987012987013,0.517460317460318,0.0546623794212219,0.012987012987013,0.0467289719626168,0.514563106796116,0.0947712418300654,0.040133779264214,0.0884353741496599,0,0.461279461279461,0.362745098039216,0.490683229813665,0.694805194805195,0.381877022653722,0.34983498349835,0,0.813725490196078,0.163934426229508,0.0033003300330033,0.458333333333333,0.361204013377926,0.012779552715655,0.356687898089172,0.550335570469799,0.00657894736842105,0.00645161290322581,0.00655737704918033,0.413114754098361,0.071875,0.377926421404682,0.363636363636364,0.0126582278481013,0.534883720930233,0.483870967741935,0,0,0.514563106796116,0.100323624595469,0.409677419354839,0.524271844660194
"3",0.812101910828026,0.569965870307167,1,0.881410256410256,0.323432343234323,0.960132890365448,0,0,0,0.970779220779221,0.321656050955414,0,0.0644067796610169,0.982993197278912,0.501628664495114,0,1,0.584097859327217,0.216666666666667,1,0.053968253968254,0.127035830618893,0,0.993710691823899,0.721153846153846,0.961038961038961,0,0.120634920634921,0.506535947712418,0.827118644067797,1,0.181494661921708,0.439490445859873,0,0.318181818181818,0.0866666666666667,0,0,0.0635451505016722,0,0,0,0.0716612377850163,0,0,0,0,0,0.0261437908496732,0,0.277602523659306,0.087248322147651,0,0.0855263157894737,0.172077922077922,1,0.165016501650165,0.957236842105263,0.0516129032258065,0.184210526315789,0,0.342948717948718,0,0,0.045016077170418,0.0337837837837838,0,0.96039603960396,1,0.245847176079734,0.271844660194175,0.0629139072847682,0.217252396166134,0.023728813559322,0.0622950819672131,0,0.0920634920634921,0.0503355704697987,0.843137254901961,0,0.0622950819672131,0.026578073089701,0.0664451827242525,0.0627062706270627,0.13968253968254,0.0431893687707641,0.18936877076412,0.170648464163823,0.674576271186441,0.0679012345679012,0.0586319218241042,0.0068259385665529,0.0651465798045603,0.0192926045016077,0.732899022801303,0.0170648464163823,0,0,0.319587628865979,0.0160771704180064,0.0657894736842105,0.0196078431372549,0.0781758957654723,0.960132890365448,0.21405750798722,0.977272727272727,0,0,0,0.0460526315789474,0.224683544303797,0.0658307210031348,0.0903225806451613,0.175257731958763,0.0129449838187702,0.790697674418605,0.875,0.0396039603960396,0.323333333333333,0.0646258503401361,0.0197368421052632,0.0423452768729642,0.184210526315789,0.0622950819672131,0,0.288961038961039,0.12621359223301,0,0.279605263157895,0.0693069306930693,0,1,0.862068965517241,0,0.0319488817891374,0.350649350649351,0.0439189189189189,0,0,0.32258064516129,0.205298013245033,0.993506493506494,0.273584905660377,0.079734219269103,0,0.964516129032258,0,0,0,0.13,0,0,0,0.442953020134228,0,0,0.128378378378378,0.551155115511551,0,0.0549828178694158,0,0,0.233009708737864,0,0.87248322147651,0.208609271523179,0.0193548387096774,0.0631229235880399,0,0.335463258785943,0,0,0.0221518987341772,0.983333333333333,0,0.0702875399361022,0.050314465408805,0.983766233766234,0.510971786833856,0,0.983766233766234
"4",0.946268656716418,0.534591194968553,0.881410256410256,1,0.492492492492492,0.922155688622755,0,0,0,0.948328267477204,0.175595238095238,0,0.0032258064516129,0.859375,0.411585365853659,0,0.841614906832298,0.604046242774566,0.104294478527607,0.849397590361446,0.00291545189504373,0.03003003003003,0,0.858381502890173,0.739263803680982,0.926829268292683,0,0.0325443786982249,0.423423423423423,0.919614147909968,0.838235294117647,0.269480519480519,0.443786982248521,0.015015015015015,0.18562874251497,0.245283018867925,0.0428134556574924,0.098159509202454,0.003003003003003,0,0.0570570570570571,0,0.248502994011976,0,0,0,0,0.124242424242424,0.20059880239521,0,0.456647398843931,0.00604229607250755,0.00301204819277108,0.237654320987654,0.359281437125749,0.849397590361446,0.332317073170732,0.922118380062305,0.00307692307692308,0.0598802395209581,0.0220820189274448,0.508928571428571,0,0,0.0267857142857143,0.0220820189274448,0,0.917159763313609,0.847560975609756,0.116766467065868,0.138138138138138,0.0029585798816568,0.0808383233532934,0.0636363636363636,0,0.0455927051671733,0.269005847953216,0.00305810397553517,0.985074626865672,0.0566037735849057,0,0.149068322981366,0,0,0.0372492836676218,0.0244648318042813,0.286144578313253,0.0617283950617284,0.824615384615385,0,0.15929203539823,0.164556962025316,0.00297619047619048,0.12874251497006,0.864457831325301,0.06875,0,0.0507462686567164,0.479495268138801,0.0681114551083591,0.00301204819277108,0.0656716417910448,0.236024844720497,0.921630094043887,0.0840840840840841,0.944954128440367,0.0678466076696165,0,0.024390243902439,0.0303030303030303,0.0816326530612245,0,0.0244648318042813,0.224615384615385,0.155223880597015,0.926380368098159,0.966867469879518,0.0152439024390244,0.306748466257669,0,0.155487804878049,0.0151057401812689,0.0868263473053892,0,0,0.148367952522255,0.027355623100304,0.0507462686567164,0.141993957703928,0,0,0.859756097560976,0.970967741935484,0,0.13855421686747,0.318181818181818,0.0928792569659443,0.0552147239263804,0.0121212121212121,0.182634730538922,0.0652173913043478,0.852409638554217,0.122324159021407,0.259259259259259,0.107246376811594,0.91566265060241,0.0307692307692308,0.0990712074303406,0.071875,0.0402476780185759,0,0.00304878048780488,0,0.473846153846154,0,0,0.0257234726688103,0.546827794561934,0,0.0443037974683544,0,0,0.0946745562130177,0,1,0.0843373493975904,0.134146341463415,0.221884498480243,0,0.180473372781065,0,0,0.124260355029586,0.895384615384615,0,0,0.0238095238095238,0.865030674846626,0.408408408408408,0,0.884498480243161
"5",0.557275541795666,0.108910891089109,0.323432343234323,0.492492492492492,1,0.386792452830189,0.0714285714285714,0,0,0.45141065830721,0.0642201834862385,0,0,0.344051446945338,0.311320754716981,0,0.321656050955414,0.272189349112426,0.0412698412698413,0.335403726708075,0,0,0,0.348348348348348,0.332288401253919,0.421383647798742,0,0,0.307210031347962,0.451505016722408,0.3375,0.669014084507042,0.125382262996942,0.324074074074074,0.0696969696969697,0.777049180327869,0.550955414012739,0.125,0,0.38109756097561,0.583596214511041,0,0.794392523364486,0.311111111111111,0.238532110091743,0,0.451104100946372,0.635483870967742,0.708074534161491,0,0.515243902439024,0,0.470948012232416,0.754045307443366,0.409230769230769,0.334365325077399,0.392523364485981,0.411764705882353,0,0,0.519867549668874,0.521875,0.327922077922078,0.236593059936909,0.015527950310559,0.00996677740863787,0,0.418461538461538,0.343949044585987,0.0632911392405063,0.0548780487804878,0,0,0.0543130990415335,0,0.579113924050633,0.781931464174455,0,0.49079754601227,0.55700325732899,0,0.661442006269592,0,0,0,0.0127388535031847,0.279141104294479,0,0.643533123028391,0,0.684887459807074,0.674267100977199,0,0.650943396226415,0.635802469135803,0.0528052805280528,0,0.581538461538462,0.529605263157895,0.0537974683544304,0,0.0547112462006079,0.766773162939297,0.41025641025641,0,0.32258064516129,0.572327044025157,0,0.506493506493506,0.0160771704180064,0,0,0,0.161290322580645,0.655384615384615,0.557275541795666,0.4875,0.00940438871473354,0.333333333333333,0,0.668769716088328,0.00940438871473354,0.032051282051282,0,0,0.0670926517571885,0,0.567901234567901,0.0250783699059561,0,0,0.355345911949686,0.460526315789474,0,0.652173913043478,0.276190476190476,0.501607717041801,0.574534161490683,0.503267973856209,0.0628930817610063,0,0.358490566037736,0.0156739811912226,0.775244299674267,0.61631419939577,0.400621118012422,0.561349693251534,0.632786885245902,0.577557755775578,0,0.199346405228758,0.399361022364217,0,0.135483870967742,0,0,0,0.186708860759494,0.45928338762215,0.0290322580645161,0.323717948717949,0,0.0185758513931889,0,0.483766233766234,0.0127388535031847,0.673015873015873,0.73015873015873,0,0.0498442367601246,0,0,0.710280373831776,0.382636655948553,0,0,0.0125391849529781,0.39047619047619,0.313291139240506,0,0.403785488958991
"6",0.854889589905363,0.558823529411765,0.960132890365448,0.922155688622755,0.386792452830189,1,0,0,0,0.993710691823899,0.251533742331288,0,0.0366666666666667,0.94006309148265,0.471875,0,0.939102564102564,0.58160237388724,0.170807453416149,0.949367088607595,0.0338461538461538,0.0880503144654088,0,0.954682779456193,0.746753246753247,0.993690851735016,0,0.0809968847352025,0.463722397476341,0.88,0.931464174454829,0.211072664359862,0.464831804281346,0,0.249221183800623,0.172077922077922,0,0.0357142857142857,0.0380952380952381,0,0.00628930817610063,0,0.165137614678899,0,0,0,0,0.0380952380952381,0.110410094637224,0,0.334355828220859,0.0471698113207547,0,0.156862745098039,0.246105919003115,0.943217665615142,0.239747634069401,0.996763754045307,0.0284810126582278,0.128125,0,0.40251572327044,0,0,0.00943396226415094,0.0101010101010101,0,1,0.940251572327044,0.203761755485893,0.202492211838006,0.0257234726688103,0.150943396226415,0.0445859872611465,0.0255591054313099,0,0.191823899371069,0.0316455696202532,0.906832298136646,0.00328947368421053,0.04375,0.0761904761904762,0.0318471337579618,0.0321543408360129,0.110429447852761,0.00955414012738853,0.244514106583072,0.131578947368421,0.758169934640523,0.0392749244712991,0.102564102564103,0.0627062706270627,0.0280373831775701,0.0691823899371069,0.805111821086262,0.0457516339869281,0,0,0.369281045751634,0.0380952380952381,0.0352564102564103,0.0495356037151703,0.159090909090909,1,0.136645962732919,1,0.0121951219512195,0,0,0.00636942675159236,0.162162162162162,0.0304878048780488,0.059375,0.226537216828479,0.0608974358974359,0.835443037974684,0.928348909657321,0.00934579439252336,0.313725490196078,0.0319488817891374,0.0855263157894737,0.00626959247648903,0.144230769230769,0.0354838709677419,0,0.21875,0.0949367088607595,0,0.210691823899371,0.0476190476190476,0,0.937106918238994,0.901960784313726,0,0.0707692307692308,0.307453416149068,0.0814332247557003,0.00946372239747634,0.00321543408360129,0.264797507788162,0.142394822006472,0.947368421052632,0.197492163009404,0.169871794871795,0.0336391437308868,1,0,0.0351437699680511,0.0193548387096774,0.0912052117263844,0,0.00634920634920635,0,0.490506329113924,0,0,0.0924092409240924,0.583870967741935,0,0.0231788079470199,0,0,0.163076923076923,0,0.911764705882353,0.154574132492114,0.0664556962025316,0.136942675159236,0,0.264615384615385,0,0,0.0745341614906832,0.984076433121019,0,0.04,0.0125391849529781,0.968944099378882,0.461300309597523,0,0.983974358974359
"7",0,0.33015873015873,0,0,0.0714285714285714,0,1,0.665605095541401,0.891975308641975,0,0,0.760606060606061,0,0,0,0.799382716049383,0,0.344213649851632,0,0,0,0,0.687697160883281,0,0.20679012345679,0,0.675078864353312,0,0,0.0559210526315789,0,0.219178082191781,0.454268292682927,0.681388012618297,0,0.122186495176849,0.314102564102564,0,0,0.610119047619048,0.323899371069182,0.754838709677419,0.126543209876543,0.696594427244582,0.791666666666667,0.768292682926829,0.453416149068323,0.261829652996845,0.168224299065421,0.681957186544342,0,0,0.413897280966767,0.102803738317757,0,0,0,0,0,0,0.395424836601307,0,0.694533762057878,0.83641975308642,0,0,0.753799392097264,0,0,0,0,0,0,0,0,0.325,0.116207951070336,0,0,0.310897435897436,0,0.212962962962963,0,0,0,0,0,0,0.0157728706624606,0,0.222929936305732,0.228295819935691,0,0.225609756097561,0.0157728706624606,0,0.667664670658683,0.332307692307692,0,0,0,0,0.128834355828221,0,0,0,0.309090909090909,0.898089171974522,0.375394321766562,0,0,0,0,0,0.193251533742331,0,0.00917431192660551,0,0,0,0.194888178913738,0,0,0,0.68562874251497,0,0,0.31306990881459,0,0,0.847826086956522,0,0.0129032258064516,0.846385542168675,0.240853658536585,0,0.490566037735849,0.346749226006192,0.387096774193548,0,0,0,0,0.123376623376623,0.264880952380952,0,0.343653250773994,0.245954692556634,0.310897435897436,0,0.555194805194805,0.523219814241486,0.767647058823529,0.406940063091483,0.663492063492063,0.655172413793103,0,0.338658146964856,0.473015873015873,0,0.420062695924765,0.691082802547771,0,0.688073394495413,0,0,0.211356466876972,0.109717868338558,0.667721518987342,0,0.641269841269841,0.710191082802548,0.210059171597633,0,0.73394495412844,0,0,0,0,0.859375,0
"8",0,0.388888888888889,0,0,0,0,0.665605095541401,1,0.819047619047619,0,0,0.907348242811502,0,0,0,0.920127795527157,0,0.232415902140673,0,0,0,0,1,0,0.151315789473684,0,1,0,0,0.0484429065743945,0,0.0141342756183746,0.313291139240506,0.36741214057508,0,0,0.00967741935483871,0,0,0.299684542586751,0.00318471337579618,0.916943521594684,0,0.37785016286645,0.488958990536278,0.910543130990415,0.128617363344051,0.00323624595469256,0,1,0,0,0.102167182662539,0,0,0,0,0,0,0,0.0668896321070234,0,0.393333333333333,0.42443729903537,0,0,0.930817610062893,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0.0304054054054054,0,0,0,0,0,0,0,0,0,0,0.00651465798045603,0.00337837837837838,0,0,0,0,1,0.0128205128205128,0,0,0,0,0,0,0,0,0.00970873786407767,0.803921568627451,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993846153846154,0,0,0.00974025974025974,0,0,0.846905537459283,0,0.0132890365448505,0.833865814696486,0.0917721518987342,0,0.284789644012945,0.0480769230769231,0.0633333333333333,0,0,0,0,0,0.00625,0,0.0128617363344051,0.00332225913621262,0.00338983050847458,0,0.667785234899329,0.366883116883117,0.905487804878049,0.305369127516779,1,1,0,0.218120805369128,0.149152542372881,0,0.538709677419355,1,0,1,0,0,0,0,0.993630573248408,0,1,0.993485342019544,0,0,0.915032679738562,0,0,0,0,0.839344262295082,0
"9",0,0.408496732026144,0,0,0,0,0.891975308641975,0.819047619047619,1,0,0,0.916149068322981,0,0,0,0.928792569659443,0,0.348214285714286,0,0,0,0,0.818181818181818,0,0.228295819935691,0,0.832298136645963,0,0,0.0540540540540541,0,0.114583333333333,0.445482866043614,0.576802507836991,0,0,0.170347003154574,0,0,0.508982035928144,0.160883280757098,0.919871794871795,0.00319488817891374,0.614649681528662,0.717325227963526,0.900311526479751,0.331269349845201,0.1,0.0253164556962025,0.828220858895706,0,0,0.282131661442006,0,0,0,0,0,0,0,0.249158249158249,0,0.613636363636364,0.681114551083591,0,0,0.920245398773006,0,0,0,0,0,0,0,0,0.190322580645161,0,0,0,0.2,0,0.0747663551401869,0,0,0,0,0,0,0,0,0.10062893081761,0.0825082508250825,0,0.08125,0,0,0.816568047337278,0.184615384615385,0,0,0,0,0.00641025641025641,0,0,0,0.178787878787879,0.956521739130435,0.235109717868339,0,0,0,0,0,0.0590062111801242,0,0.00306748466257669,0,0,0,0.0447284345047923,0,0,0,0.83433734939759,0,0,0.172839506172839,0,0,0.978260869565217,0,0.00986842105263158,0.990909090909091,0.182926829268293,0,0.396875,0.219745222929936,0.235483870967742,0,0,0,0,0.00315457413249211,0.108761329305136,0,0.185534591194969,0.107142857142857,0.157894736842105,0,0.697368421052632,0.457413249211356,0.913946587537092,0.401253918495298,0.826366559485531,0.792993630573248,0,0.326018808777429,0.347402597402597,0,0.528301886792453,0.837579617834395,0,0.823170731707317,0,0,0.0571428571428571,0,0.838607594936709,0,0.808777429467085,0.843450479233227,0.0553846153846154,0,0.903426791277259,0,0,0,0,0.980952380952381,0
"10",0.893081761006289,0.514285714285714,0.970779220779221,0.948328267477204,0.45141065830721,0.993710691823899,0,0,0,1,0.271028037383178,0,0.00996677740863787,0.971061093247588,0.548895899053628,0,0.963576158940397,0.574850299401198,0.189873417721519,0.970967741935484,0.00920245398773006,0.0698412698412698,0,0.970059880239521,0.718354430379747,0.990476190476191,0,0.0646153846153846,0.54858934169279,0.876254180602007,0.961904761904762,0.199300699300699,0.421052631578947,0,0.26625386996904,0.164473684210526,0,0.0253968253968254,0.0127388535031847,0,0.00315457413249211,0,0.150641025641026,0,0,0,0,0.032258064516129,0.089171974522293,0,0.412121212121212,0.0231788079470199,0,0.145631067961165,0.29153605015674,0.955696202531646,0.275316455696203,0.993485342019544,0.00638977635782748,0.123809523809524,0,0.493670886075949,0,0,0.015625,0.00983606557377049,0,0.993730407523511,0.961165048543689,0.212698412698413,0.224683544303797,0.00943396226415094,0.155015197568389,0.035031847133758,0.00955414012738853,0,0.18348623853211,0.0032258064516129,0.932098765432099,0,0.0156739811912226,0.0694006309148265,0.00647249190938511,0.0130718954248366,0.0869565217391304,0.0160771704180064,0.300319488817891,0.116504854368932,0.768729641693811,0.0120481927710843,0.0943396226415094,0.0394736842105263,0.0124223602484472,0.0509554140127389,0.815047021943574,0.0326797385620915,0,0,0.457236842105263,0.03125,0.0131578947368421,0.0315457413249211,0.147058823529412,0.993527508090615,0.145510835913313,0.996825396825397,0.00628930817610063,0,0,0.0126984126984127,0.16875,0.0121580547112462,0.0536277602523659,0.227272727272727,0.0447284345047923,0.882911392405063,0.929012345679012,0.00643086816720257,0.382636655948553,0.0130718954248366,0.0571428571428571,0.00946372239747634,0.134185303514377,0.0125,0,0.236593059936909,0.0664556962025316,0,0.211356466876972,0.0192307692307692,0,0.965408805031447,0.927152317880795,0,0.065625,0.408360128617363,0.0739549839228296,0.00320512820512821,0.00327868852459016,0.265625,0.133550488599349,0.968553459119497,0.195583596214511,0.167213114754098,0.0242424242424242,0.996904024767802,0,0.0231788079470199,0.00647249190938511,0.065359477124183,0,0,0,0.426282051282051,0,0,0.0570469798657718,0.529032258064516,0,0.0264026402640264,0,0,0.171875,0,0.954248366013072,0.146964856230032,0.0645161290322581,0.121311475409836,0,0.272727272727273,0,0,0.0623052959501558,0.974603174603175,0,0.0126582278481013,0.0186335403726708,0.971153846153846,0.544891640866873,0,0.978125
