"GSM1213669",1
"GSM1213670",2
"GSM1213671",3
"GSM1213672",1
"GSM1213673",1
"GSM1213674",3
"GSM1213675",2
"GSM1213676",2
"GSM1213677",2
"GSM1213678",3
"GSM1213679",3
"GSM1213680",2
"GSM1213681",3
"GSM1213682",3
"GSM1213683",3
"GSM1213684",2
"GSM1213685",3
"GSM1213686",2
"GSM1213687",3
"GSM1213688",3
"GSM1213689",3
"GSM1213690",3
"GSM1213691",2
"GSM1213692",3
"GSM1213693",2
"GSM1213694",3
"GSM1213695",2
"GSM1213696",3
"GSM1213697",3
"GSM1213698",1
"GSM1213699",3
"GSM1213700",1
"GSM1213701",2
"GSM1213702",2
"GSM1213703",3
"GSM1213704",1
"GSM1213705",1
"GSM1213706",1
"GSM1213707",3
"GSM1213708",2
"GSM1213709",1
"GSM1213710",2
"GSM1213711",1
"GSM1213712",2
"GSM1213713",2
"GSM1213714",2
"GSM1213715",2
"GSM1213716",1
"GSM1213717",1
"GSM1213718",2
"GSM1213719",1
"GSM1213720",3
"GSM1213721",2
"GSM1213722",1
"GSM1213723",1
"GSM1213724",3
"GSM1213725",1
"GSM1213726",3
"GSM1213727",3
"GSM1213728",3
"GSM1213729",1
"GSM1213730",1
"GSM1213731",2
"GSM1213732",2
"GSM1213733",3
"GSM1213734",3
"GSM1213735",2
"GSM1213736",3
"GSM1213737",3
"GSM1213738",3
"GSM1213739",3
"GSM1213740",3
"GSM1213741",3
"GSM1213742",3
"GSM1213743",3
"GSM1213744",1
"GSM1213745",1
"GSM1213746",3
"GSM1213747",1
"GSM1213748",1
"GSM1213749",3
"GSM1213750",1
"GSM1213751",3
"GSM1213752",3
"GSM1213753",3
"GSM1213754",3
"GSM1213755",3
"GSM1213756",3
"GSM1213757",1
"GSM1213758",3
"GSM1213759",1
"GSM1213760",1
"GSM1213761",3
"GSM1213762",1
"GSM1213763",1
"GSM1213764",3
"GSM1213765",2
"GSM1213766",1
"GSM1213767",1
"GSM1213768",3
"GSM1213769",3
"GSM1213770",3
"GSM1213771",1
"GSM1213772",3
"GSM1213773",3
"GSM1213774",3
"GSM1213775",1
"GSM1213776",2
"GSM1213777",1
"GSM1213778",3
"GSM1213779",3
"GSM1213780",3
"GSM1213781",3
"GSM1213782",3
"GSM1213783",1
"GSM1213784",1
"GSM1213785",1
"GSM1213786",3
"GSM1213787",3
"GSM1213788",3
"GSM1213789",1
"GSM1213790",3
"GSM1213791",3
"GSM1213792",3
"GSM1213793",2
"GSM1213794",3
"GSM1213795",3
"GSM1213796",1
"GSM1213797",3
"GSM1213798",3
"GSM1213799",2
"GSM1213800",3
"GSM1213801",1
"GSM1213802",2
"GSM1213803",1
"GSM1213804",3
"GSM1213805",2
"GSM1213806",1
"GSM1213807",2
"GSM1213808",3
"GSM1213809",3
"GSM1213810",3
"GSM1213811",3
"GSM1213812",1
"GSM1213813",1
"GSM1213814",3
"GSM1213815",1
"GSM1213816",1
"GSM1213817",1
"GSM1213818",3
"GSM1213819",2
"GSM1213820",2
"GSM1213821",2
"GSM1213822",2
"GSM1213823",2
"GSM1213824",2
"GSM1213825",3
"GSM1213826",2
"GSM1213827",2
"GSM1213828",3
"GSM1213829",2
"GSM1213830",2
"GSM1213831",3
"GSM1213832",2
"GSM1213833",1
"GSM1213834",3
"GSM1213835",1
"GSM1213836",1
"GSM1213837",2
"GSM1213838",3
"GSM1213839",2
"GSM1213840",2
"GSM1213841",1
"GSM1213842",3
"GSM1213843",2
"GSM1213844",3
"GSM1213845",3
"GSM1213846",3
"GSM1213847",3
"GSM1213848",2
"GSM1213849",3
