"GSM773540",1
"GSM773541",1
"GSM773542",2
"GSM773543",2
"GSM773544",2
"GSM773545",1
"GSM773546",1
"GSM773547",3
"GSM773548",1
"GSM773549",2
"GSM773550",2
"GSM773551",3
"GSM773552",1
"GSM773553",4
"GSM773554",3
"GSM773555",1
"GSM773556",1
"GSM773557",1
"GSM773558",1
"GSM773559",1
"GSM773560",1
"GSM773561",4
"GSM773562",1
"GSM773563",1
"GSM773564",3
"GSM773565",3
"GSM773566",3
"GSM773567",4
"GSM773568",3
"GSM773569",3
"GSM773570",4
"GSM773571",2
"GSM773572",1
"GSM773573",1
"GSM773574",1
"GSM773575",3
"GSM773576",4
"GSM773577",3
"GSM773578",1
"GSM773579",3
"GSM773580",3
"GSM773581",1
"GSM773582",1
"GSM773583",3
"GSM773584",1
"GSM773585",1
"GSM773586",1
"GSM773587",1
"GSM773588",3
"GSM773589",3
"GSM773590",3
"GSM773591",1
"GSM773592",1
"GSM773593",1
"GSM773594",2
"GSM773595",2
"GSM773596",4
"GSM773597",3
"GSM773598",4
"GSM773599",3
"GSM773600",1
"GSM773601",3
"GSM773602",2
"GSM773603",1
"GSM773604",3
"GSM773605",3
"GSM773606",2
"GSM773607",2
"GSM773608",4
"GSM773609",2
"GSM773610",2
"GSM773611",2
"GSM773612",3
"GSM773613",3
"GSM773614",4
"GSM773615",3
"GSM773616",3
"GSM773617",3
"GSM773618",2
"GSM773619",2
"GSM773620",2
"GSM773621",3
"GSM773622",2
"GSM773623",4
"GSM773624",4
"GSM773625",2
"GSM773626",1
"GSM773627",1
"GSM773628",1
"GSM773629",4
"GSM773630",1
"GSM773631",2
"GSM773632",1
"GSM773633",3
"GSM773634",3
"GSM773635",4
"GSM773636",1
"GSM773637",3
"GSM773638",4
"GSM773639",3
"GSM773640",3
"GSM773641",1
"GSM773642",4
"GSM773643",3
"GSM773644",1
"GSM773645",1
"GSM773646",1
"GSM773647",3
"GSM773648",1
"GSM773649",1
"GSM773650",1
"GSM773651",1
"GSM773652",1
"GSM773653",1
"GSM773654",1
"GSM773655",4
"GSM773656",1
"GSM773657",2
"GSM773658",1
"GSM773659",1
"GSM773660",1
"GSM773661",3
"GSM773662",2
"GSM773663",2
"GSM773664",4
"GSM773665",3
"GSM773666",2
"GSM773667",3
"GSM773668",2
"GSM773669",3
"GSM773670",4
"GSM773671",4
"GSM773672",1
"GSM773673",1
"GSM773674",3
"GSM773675",3
"GSM773676",1
"GSM773677",3
"GSM773678",3
"GSM773679",3
"GSM773680",4
"GSM773681",2
"GSM773682",2
"GSM773683",1
"GSM773684",1
"GSM773685",2
"GSM773686",2
"GSM773687",2
"GSM773688",2
"GSM773689",2
"GSM773690",3
"GSM773691",4
"GSM773692",4
"GSM773693",2
"GSM773694",3
"GSM773695",4
"GSM773696",4
"GSM773697",1
"GSM773698",4
"GSM773699",4
"GSM773700",4
"GSM773701",4
"GSM773702",1
"GSM773703",1
"GSM773704",4
"GSM773705",2
"GSM773706",4
"GSM773707",3
"GSM773708",4
"GSM773709",4
"GSM773710",4
"GSM773711",4
"GSM773712",4
"GSM773713",1
"GSM773714",2
"GSM773715",1
"GSM773716",1
"GSM773717",3
"GSM773718",4
"GSM773719",4
"GSM773720",2
"GSM773721",2
"GSM773722",2
"GSM773723",3
"GSM773724",1
"GSM773725",2
"GSM773726",4
"GSM773727",1
"GSM773728",4
"GSM773729",1
"GSM773730",3
"GSM773731",4
"GSM773732",4
"GSM773733",4
"GSM773734",4
"GSM773735",4
"GSM773736",1
"GSM773737",1
"GSM773738",4
"GSM773739",4
"GSM773740",4
"GSM773741",4
"GSM773742",1
"GSM773743",4
"GSM773744",2
"GSM773745",1
"GSM773746",3
"GSM773747",4
"GSM773748",2
"GSM773749",1
"GSM773750",4
"GSM773751",1
"GSM773752",2
"GSM773753",2
"GSM773754",3
"GSM773755",4
"GSM773756",3
"GSM773757",4
"GSM773758",4
"GSM773759",2
"GSM773760",4
"GSM773761",2
"GSM773762",2
"GSM773763",2
"GSM773764",1
"GSM773765",4
