"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226"
"1",1,0.0507936507936508,0.414860681114551,0.291291291291291,0.0705128205128205,0.427672955974843,0.0638977635782748,0.467084639498433,0.0817610062893082,0.00318471337579618,0.00606060606060606,0.0285714285714286,0.00955414012738853,0,0.427672955974843,0.00864553314121038,0.012779552715655,0.00303030303030303,0.021875,0.0372670807453416,0.0188679245283019,0,0.101910828025478,0.0958083832335329,0,0,0.503378378378378,0.00333333333333333,0.454545454545455,0.367549668874172,0.0332326283987915,0.242524916943522,0.00613496932515337,0.0501567398119122,0.0628930817610063,0,0,0.012987012987013,0.00619195046439629,0.00311526479750779,0,0.00315457413249211,0.0418006430868167,0,0.0773993808049536,0.0809968847352025,0.00319488817891374,0.0709876543209877,0,0.078125,0.402439024390244,0.01,0.13166144200627,0.0622950819672131,0,0.00600600600600601,0,0.0573248407643312,0.0828025477707006,0,0.0160771704180064,0.024024024024024,0,0.0483870967741935,0.00316455696202532,0.025974025974026,0.0238805970149254,0.0368098159509202,0.0276073619631902,0.028125,0.0349206349206349,0.0915254237288136,0,0,0.00325732899022801,0.275316455696203,0.0371517027863777,0.450793650793651,0,0.033003300330033,0.043613707165109,0.0222222222222222,0.0393939393939394,0.0128617363344051,0,0.00318471337579618,0.162576687116564,0.0670926517571885,0.0844155844155844,0.0914634146341463,0.0253164556962025,0.0126182965299685,0.0339506172839506,0.0759878419452888,0.0123839009287926,0.0032258064516129,0,0.484076433121019,0.0315457413249211,0.342679127725857,0.0353697749196141,0.0363636363636364,0.0798722044728434,0,0.015527950310559,0.186495176848875,0.00892857142857143,0.568253968253968,0.0955414012738854,0.0376175548589342,0.0327868852459016,0.025974025974026,0.180064308681672,0.0248447204968944,0.436708860759494,0.0127388535031847,0.0576923076923077,0.0636942675159236,0,0.00313479623824451,0.0387096774193548,0.031055900621118,0.0354838709677419,0.0257234726688103,0.043343653250774,0,0.489230769230769,0,0.00315457413249211,0.378125,0,0.0360655737704918,0.145061728395062,0.0681114551083591,0.0888888888888889,0.0403726708074534,0,0.433021806853583,0.256965944272446,0.00632911392405063,0,0.0243161094224924,0.0217391304347826,0.0950920245398773,0.329192546583851,0,0.0292207792207792,0.00325732899022801,0.0189873417721519,0.0414012738853503,0.0559006211180124,0,0,0.00649350649350649,0.00311526479750779,0,0,0.147335423197492,0.04,0,0,0,0.431309904153355,0.149350649350649,0,0.0385852090032154,0.00324675324675325,0.0212121212121212,0,0,0,0,0.00319488817891374,0,0.0031055900621118,0.0441640378548896,0.00671140939597315,0.425981873111782,0.018348623853211,0,0.0808080808080808,0.0410094637223975,0.00615384615384615,0.0062111801242236,0.404388714733542,0.0280373831775701,0,0.0536277602523659,0,0.0205882352941176,0.08,0.0131147540983607,0,0,0.031055900621118,0,0.0440251572327044,0.109034267912773,0,0,0.144615384615385,0,0.104430379746835,0.0128617363344051,0,0.0260586319218241,0,0,0.0248447204968944,0.0352564102564103,0,0.0640243902439024,0,0.00324675324675325,0.180064308681672,0,0.00341296928327645,0,0,0,0,0.0340557275541796,0.00651465798045603,0.00625,0.0897832817337461,0
"2",0.0507936507936508,1,0.0355987055016181,0.472668810289389,0,0.00313479623824451,0.93687707641196,0.142857142857143,0,0,0,0.722044728434505,0.582491582491583,0,0,0.874626865671642,0.00958466453674121,0.0279503105590062,0.682389937106918,0.663492063492063,0.0480769230769231,0,0.0364238410596026,0.0282131661442006,0.00332225913621262,0.0454545454545455,0,0,0.0126582278481013,0.00680272108843537,0,0.0371621621621622,0.0644171779141104,0.0284810126582278,0.00977198697068404,0.0258064516129032,0,0,0.498392282958199,0.0546623794212219,0.0308641975308642,0.136507936507936,0.0033003300330033,0.0429042904290429,0.0126984126984127,0.0668789808917197,0.395424836601307,0.0125,0.039344262295082,0.0599369085173502,0,0.0132450331125828,0.146579804560261,0.0529801324503311,0,0,0,0.93,0,0.00320512820512821,0.00961538461538462,0.138461538461538,0,0.211726384364821,0.382352941176471,0.08,0,0,0,0,0,0.0206185567010309,0.0518292682926829,0.16,0,0,0.601286173633441,0.0367892976588629,0,0,0,0.193548387096774,0,0,0,0,0.125391849529781,0.943521594684385,0.0544871794871795,0,0.913907284768212,0,0,0.917682926829268,0.0128617363344051,0,0.00964630225080386,0.0349206349206349,0,0.0266666666666667,0.182410423452769,0.381538461538462,0,0.0375,0.1625,0.0533333333333333,0.0188679245283019,0,0,0.967320261437909,0.69205298013245,0.694805194805195,0.448844884488449,0.00961538461538462,0.0163398692810458,0,0.0327868852459016,0,0.478114478114478,0.0255591054313099,0.867549668874172,0.50814332247557,0,0.493421052631579,0,0.0276073619631902,0.0547112462006079,0.0792079207920792,0,0,0,0,0,0.943396226415094,0.0462046204620462,0.972049689440994,0.206686930091185,0,0.028125,0.0649350649350649,0,0,0,0.00928792569659443,0.00321543408360129,0,0,0,0,0,0.00630914826498423,0,0,0,0.0512820512820513,0,0,0.351791530944625,0,0,0,0,0.429508196721311,0,0,0,0,0.274143302180685,0,0,0,0,0,0.00319488817891374,0,0.840909090909091,0.667796610169492,0,0,0,0.00334448160535117,0,0,0.0410094637223975,0.00321543408360129,0,0,0.945859872611465,0,0.385321100917431,0.346031746031746,0,0,0,0,0,0,0.00649350649350649,0,0,0,0,0.0194174757281553,0,0,0.112211221122112,0.0340136054421769,0,0,0.019672131147541,0,0,0,0,0,0,0.0273972602739726,0,0,0,0,0,0,0,0.0127388535031847,0
"3",0.414860681114551,0.0355987055016181,1,0.427244582043344,0.501618122977346,0.405660377358491,0.0385852090032154,0.596774193548387,0,0.0128617363344051,0.433734939759036,0.0315457413249211,0,0.0031055900621118,0.192546583850932,0,0,0,0.0124223602484472,0.039039039039039,0,0.0029673590504451,0,0,0.00625,0,0.301003344481605,0,0.162420382165605,0.0942760942760943,0.00305810397553517,0.674267100977199,0,0,0,0.00316455696202532,0,0,0.00306748466257669,0.00317460317460317,0.00925925925925926,0,0,0,0,0,0,0,0,0.0251572327044025,0.190769230769231,0,0,0,0.00318471337579618,0.220183486238532,0,0.0528052805280528,0.121794871794872,0,0,0.0396341463414634,0.00301204819277108,0,0,0.0287539936102236,0.209912536443149,0.0121951219512195,0.00308641975308642,0.00651465798045603,0.00321543408360129,0.136986301369863,0,0,0,0.283870967741935,0.0344827586206897,0.282051282051282,0.00917431192660551,0.115511551155116,0.0615384615384615,0.00628930817610063,0.0820668693009119,0,0,0.267295597484277,0,0.0485436893203883,0,0.003003003003003,0.00952380952380952,0,0,0.130699088145897,0,0,0,0.485714285714286,0,0.0903225806451613,0.0383386581469649,0,0.207667731629393,0.00309597523219814,0.0184049079754601,0.00967741935483871,0,0.603225806451613,0.00316455696202532,0.0375,0.0129032258064516,0.00986842105263158,0.295454545454545,0,0.382716049382716,0.282539682539683,0,0,0,0,0.0198675496688742,0.0372670807453416,0.340909090909091,0.213375796178344,0,0.00305810397553517,0.885196374622356,0,0.337539432176656,0.0953846153846154,0.00615384615384615,0.00323624595469256,0,0.046583850931677,0,0.0455927051671733,0.00294985250737463,0.190625,0.334365325077399,0,0.0164473684210526,0.0062111801242236,0.0122324159021407,0,0.102484472049689,0.159744408945687,0,0.141447368421053,0.186119873817035,0.00316455696202532,0.00305810397553517,0,0,0.214511041009464,0.00626959247648903,0,0.00319488817891374,0.00316455696202532,0,0.00313479623824451,0,0,0.272727272727273,0,0,0,0,0.0395136778115502,0.00606060606060606,0,0,0,0,0,0.395061728395062,0.0555555555555556,0,0.371517027863777,0,0,0.452145214521452,0.00308641975308642,0,0.0155763239875389,0.391437308868502,0.314024390243902,0.00323624595469256,0.045016077170418,0.00321543408360129,0,0.0189274447949527,0,0.00319488817891374,0,0.00306748466257669,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0.00630914826498423,0,0.00308641975308642,0.264705882352941,0.0375,0.00628930817610063,0.0033003300330033,0,0,0.00949367088607595,0,0.009375,0.203883495145631,0.264984227129338,0,0
"4",0.291291291291291,0.472668810289389,0.427244582043344,1,0.23961661341853,0,0.425,0.32484076433121,0,0.0222222222222222,0.170149253731343,0.236593059936909,0.263665594855305,0,0,0.319884726224784,0.035031847133758,0.00298507462686567,0.245398773006135,0.386018237082067,0.0124610591900312,0,0.0581039755351682,0.0301204819277108,0.0926517571884984,0.00321543408360129,0,0,0.00630914826498423,0.0163398692810458,0,0.398058252427184,0.00903614457831325,0.0276923076923077,0.0123839009287926,0.00920245398773006,0,0,0.153125,0.0185758513931889,0.0309597523219814,0.0185758513931889,0.00643086816720257,0.012779552715655,0.0278637770897833,0.0182370820668693,0.130841121495327,0.0328358208955224,0.00315457413249211,0.0123456790123457,0,0.00320512820512821,0.046875,0.00636942675159236,0,0.0952380952380952,0.0031055900621118,0.537459283387622,0.0157728706624606,0,0,0.140718562874251,0,0.0571428571428571,0.213622291021672,0.115384615384615,0.101492537313433,0.00600600600600601,0,0,0,0.172185430463576,0.00602409638554217,0.0490196078431373,0.0883280757097792,0.0872274143302181,0.397553516819572,0,0,0.0529801324503311,0.015625,0.122641509433962,0.0425531914893617,0.00316455696202532,0,0.189274447949527,0.211656441717791,0.411764705882353,0.0220125786163522,0,0.314641744548287,0,0,0.459940652818991,0.00615384615384615,0,0,0.105919003115265,0,0.00943396226415094,0.176656151419558,0.0524691358024691,0.113207547169811,0.0303030303030303,0.162576687116564,0.114649681528662,0,0.161904761904762,0,0.388198757763975,0.245161290322581,0.229299363057325,0.127388535031847,0.00307692307692308,0,0.110410094637224,0.0455927051671733,0,0.135048231511254,0.00308641975308642,0.376623376623377,0.376543209876543,0.12258064516129,0.472491909385113,0.0247678018575851,0,0.389380530973451,0.0681818181818182,0.122641509433962,0,0.0154320987654321,0,0.0153846153846154,0.418674698795181,0.0280373831775701,0.44,0.0176991150442478,0,0.00606060606060606,0.00313479623824451,0.0420711974110032,0,0.0122699386503067,0.0236686390532544,0,0.0815047021943574,0,0.0578778135048231,0.0857142857142857,0,0.0365853658536585,0,0.00319488817891374,0.189873417721519,0.0251572327044025,0.00317460317460317,0.0126984126984127,0.262658227848101,0.0948012232415902,0.0184615384615385,0,0,0.677316293929712,0.0614886731391586,0.00314465408805031,0.00320512820512821,0.0031055900621118,0.301492537313433,0.0184615384615385,0,0.0029585798816568,0.0125,0,0,0.139393939393939,0.495268138801262,0.188311688311688,0,0,0,0.209150326797386,0,0.00615384615384615,0.00617283950617284,0,0.113149847094801,0.0194174757281553,0.456521739130435,0.003125,0.166666666666667,0.381703470031546,0.00326797385620915,0,0,0,0.00318471337579618,0,0.0153846153846154,0.00923076923076923,0.00314465408805031,0.0211480362537764,0.00308641975308642,0.0309597523219814,0,0.0154320987654321,0.105769230769231,0.00664451827242525,0,0,0.00952380952380952,0.0212765957446809,0,0.015625,0.102893890675241,0,0.0214067278287462,0.00316455696202532,0.00334448160535117,0.00326797385620915,0.0192307692307692,0.00304878048780488,0,0.103225806451613,0.124610591900312,0.0211480362537764,0.0029940119760479
"5",0.0705128205128205,0,0.501618122977346,0.23961661341853,1,0,0,0.0625,0,0.295819935691318,0.947040498442368,0,0,0.0219435736677116,0,0,0,0,0,0,0,0,0,0,0.066006600660066,0,0,0.0033112582781457,0,0,0.009375,0.77891156462585,0,0,0,0,0.0993589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977198697068404,0.718266253869969,0.243589743589744,0,0,0,0,0,0.0191082802547771,0,0,0,0.558912386706949,0.187301587301587,0.00318471337579618,0.334415584415584,0.266233766233766,0.142372881355932,0,0,0,0.0195439739413681,0,0,0.3375,0.6,0.373801916932907,0,0.411949685534591,0.0605095541401274,0.00626959247648903,0.800653594771242,0,0,0,0,0,0.00651465798045603,0,0.00619195046439629,0,0,0,0.0297029702970297,0.0130718954248366,0,0,0,0.174917491749175,0,0,0,0,0.0434782608695652,0.00328947368421053,0,0,0,0,0,0,0.305921052631579,0,0,0,0,0,0,0.72,0.275409836065574,0.00318471337579618,0,0.328220858895706,0,0.895081967213115,0,0.0476190476190476,0.00337837837837838,0,0,0,0,0,0,0,0,0.0367892976588629,0.127725856697819,0.507936507936508,0,0,0.733552631578947,0.00986842105263158,0.649006622516556,0.640522875816993,0.157718120805369,0,0.00319488817891374,0.00334448160535117,0.616613418530351,0,0,0.0197368421052632,0,0.00314465408805031,0.0326797385620915,0.0136518771331058,0.00308641975308642,0.0562913907284768,0,0.00335570469798658,0.264214046822742,0.0231023102310231,0.0121580547112462,0.239747634069401,0.00317460317460317,0.00617283950617284,0.241379310344828,0.0230263157894737,0,0.879746835443038,0.00974025974025974,0,0,0.0284810126582278,0.00338983050847458,0.924657534246575,0.454838709677419,0.0388349514563107,0,0,0.552631578947368,0.0234113712374582,0,0.0302013422818792,0,0,0.0471380471380471,0.00326797385620915,0.00336700336700337,0.00645161290322581,0.0033003300330033,0,0,0,0,0,0.00649350649350649,0,0.0664451827242525,0.124590163934426,0,0,0.0503355704697987,0.0191082802547771,0,0.0311526479750779,0,0.0977917981072555,0.720930232558139,0,0.0292207792207792,0,0.0508474576271186,0.00342465753424658,0.125827814569536,0,0.320512820512821,0.726666666666667,0.557632398753894,0,0.00306748466257669
"6",0.427672955974843,0.00313479623824451,0.405660377358491,0,0,1,0.0160771704180064,0.613924050632911,0,0.00928792569659443,0,0.0560747663551402,0.00977198697068404,0.00906344410876133,0.725308641975309,0.014367816091954,0.00313479623824451,0.00923076923076923,0.0182926829268293,0.00615384615384615,0,0,0,0.00632911392405063,0,0,0.867796610169492,0.0380952380952381,0.668769716088328,0.568627450980392,0,0.00657894736842105,0,0,0.00623052959501558,0,0,0,0.0124223602484472,0,0,0.00911854103343465,0.00634920634920635,0,0.0093167701863354,0.00925925925925926,0.00316455696202532,0.00301204819277108,0,0.171875,0.690184049079755,0.00647249190938511,0.00917431192660551,0.0032258064516129,0,0,0,0.00647249190938511,0.25,0,0.00630914826498423,0,0,0.0130293159609121,0,0,0,0,0,0,0,0,0,0,0,0.423197492163009,0.00309597523219814,0.828025477707006,0,0,0,0,0,0,0,0,0,0.0258899676375405,0.00952380952380952,0,0.0157232704402516,0,0,0.101796407185629,0.0246913580246914,0,0.00632911392405063,0.890282131661442,0,0.543130990415335,0,0.00887573964497041,0,0,0,0,0,0.871794871794872,0.003125,0.00611620795107034,0.0128205128205128,0.0157232704402516,0.462264150943396,0.00626959247648903,1,0,0,0,0.0128205128205128,0.00632911392405063,0.022508038585209,0,0,0.00317460317460317,0,0.0764525993883792,0.546546546546547,0,0,0.573170731707317,0,0,0,0.0120845921450151,0,0.00615384615384615,0.0946745562130177,0.712025316455696,0.670731707317073,0.0283018867924528,0,0,0,0.00906344410876133,0.557993730407524,0,0,0,0.0191082802547771,0,0,0,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636942675159236,0,0.00634920634920635,0.0129032258064516,0.951367781155015,0,0,0.00326797385620915,0,0,0.043343653250774,0.978593272171254,0.00303030303030303,0,0.00923076923076923,0,0.00604229607250755,0,0,0,0,0,0,0,0.0247678018575851,0,0,0,0,0.009375,0,0,0,0.0912052117263844,0,0,0,0,0,0,0.0032258064516129,0.275,0,0,0,0,0,0,0,0,0,0.00911854103343465,0
"7",0.0638977635782748,0.93687707641196,0.0385852090032154,0.425,0,0.0160771704180064,1,0.120915032679739,0,0,0,0.706840390879479,0.495049504950495,0,0,0.886039886039886,0.0641025641025641,0.128834355828221,0.764705882352941,0.548286604361371,0.0387096774193548,0,0.029126213592233,0.0623052959501558,0.00328947368421053,0,0,0,0,0,0,0.0365448504983389,0.0555555555555556,0,0.103225806451613,0.0158730158730159,0,0,0.584126984126984,0.00952380952380952,0.0154798761609907,0.235109717868339,0.0791139240506329,0.00319488817891374,0.0757097791798107,0.15,0.367088607594937,0.0714285714285714,0,0.00319488817891374,0,0.0891089108910891,0.19435736677116,0.0490196078431373,0,0,0,0.872964169381108,0,0.0260586319218241,0.0955414012738854,0.0835913312693498,0,0.292993630573248,0.313099041533546,0.0666666666666667,0,0,0,0,0,0.0101010101010101,0.00604229607250755,0.0912052117263844,0,0,0.498432601880878,0.0490196078431373,0,0,0,0.130841121495327,0,0,0,0,0.077639751552795,0.980263157894737,0.13915857605178,0,0.957377049180328,0,0,0.86890243902439,0,0,0.0798722044728434,0.0415335463258786,0,0.00645161290322581,0.122186495176849,0.450310559006211,0,0.00943396226415094,0.137071651090343,0.0196078431372549,0.00909090909090909,0.0129032258064516,0.0380952380952381,0.904153354632588,0.79734219269103,0.780327868852459,0.496794871794872,0.0836012861736334,0.0288461538461538,0,0.00647249190938511,0,0.55663430420712,0.117283950617284,0.92156862745098,0.389408099688474,0,0.491909385113269,0,0.00625,0.0432098765432099,0.0390879478827362,0,0,0,0,0,0.984615384615385,0.0161812297734628,0.871473354231975,0.198198198198198,0,0,0.00946372239747634,0,0,0,0.098159509202454,0.0220820189274448,0,0,0,0,0,0.00615384615384615,0,0,0,0.00318471337579618,0,0,0.32484076433121,0,0,0,0,0.363934426229508,0.0228013029315961,0,0,0,0.252336448598131,0,0,0,0,0,0.039344262295082,0,0.846153846153846,0.740863787375415,0,0,0,0.00664451827242525,0,0,0.00315457413249211,0.009375,0,0,0.987138263665595,0,0.421538461538462,0.283018867924528,0,0,0,0,0,0,0.0651465798045603,0,0,0,0,0.115625,0,0,0.0705128205128205,0.00340136054421769,0,0,0.0198019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110410094637224,0
"8",0.467084639498433,0.142857142857143,0.596774193548387,0.32484076433121,0.0625,0.613924050632911,0.120915032679739,1,0,0.0294117647058824,0,0.0512820512820513,0.0671140939597315,0.0984615384615385,0.24203821656051,0.101492537313433,0.00319488817891374,0,0.0806451612903226,0.106918238993711,0,0.107361963190184,0.00321543408360129,0,0,0,0.449826989619377,0.0328947368421053,0.174603174603175,0.0972222222222222,0.0245398773006135,0.222222222222222,0,0,0,0,0.00326797385620915,0,0.0473186119873817,0.00326797385620915,0,0,0,0,0,0,0.0352564102564103,0,0,0.0282131661442006,0.25,0,0,0,0.0477707006369427,0,0,0.134680134680135,0.358974358974359,0,0,0.0122699386503067,0.0961538461538462,0,0.0571428571428571,0,0.0060790273556231,0,0.0402476780185759,0,0.00325732899022801,0,0,0.0233333333333333,0.0164473684210526,0.498402555910543,0.0886075949367089,0.398671096345515,0.0642201834862385,0,0.00649350649350649,0.028391167192429,0.00314465408805031,0,0,0.00325732899022801,0.021875,0.141914191419142,0,0.00304878048780488,0.0649350649350649,0.0158227848101266,0.00625,0.256880733944954,0,0.0966666666666667,0,0.682692307692308,0.00321543408360129,0.0746753246753247,0.0227272727272727,0,0.178217821782178,0,0.0158227848101266,0.00323624595469256,0,0.832236842105263,0,0.103896103896104,0.0912162162162162,0.0726072607260726,0.570957095709571,0,0.589171974522293,0.0226537216828479,0,0,0.0163934426229508,0,0.138157894736842,0.0759493670886076,0.00327868852459016,0.0614886731391586,0,0,0.759036144578313,0.0066006600660066,0,0.0851735015772871,0.00625,0.033112582781457,0,0.122186495176849,0,0.110410094637224,0.00602409638554217,0.246006389776358,0.544025157232704,0.00319488817891374,0.0166666666666667,0.00606060606060606,0.0126582278481013,0,0.107255520504732,0.00961538461538462,0.0232558139534884,0,0.0261437908496732,0.00325732899022801,0,0.00313479623824451,0,0.0227272727272727,0.00324675324675325,0.0065359477124183,0.00636942675159236,0.0744336569579288,0,0.00634920634920635,0.0860927152317881,0.00304878048780488,0.290322580645161,0,0,0,0.00651465798045603,0.0242424242424242,0.0220125786163522,0.0883280757097792,0,0.01875,0,0,0,0.106451612903226,0.0437710437710438,0.546583850931677,0,0.0680272108843537,0.0750853242320819,0,0.00626959247648903,0.0220125786163522,0.580952380952381,0,0.0033003300330033,0.116666666666667,0,0,0.0774193548387097,0,0.11437908496732,0,0.00626959247648903,0,0,0,0.0987261146496815,0,0.00305810397553517,0,0,0,0.00641025641025641,0.029126213592233,0,0,0,0,0.00321543408360129,0,0.0062111801242236,0.0065359477124183,0.179487179487179,0.00643086816720257,0,0,0.00335570469798658,0.0129449838187702,0.00958466453674121,0.0032258064516129,0.0033112582781457,0.00643086816720257,0,0.00311526479750779
"9",0.0817610062893082,0,0,0,0,0,0,0,1,0,0,0.101587301587302,0,0,0,0,0.00986842105263158,0.00305810397553517,0.003125,0,0,0,0,0.00305810397553517,0.0714285714285714,0,0,0,0,0,0,0,0,0,0.00315457413249211,0,0,0.330065359477124,0.00634920634920635,0,0,0.00314465408805031,0,0,0.00311526479750779,0.00623052959501558,0,0.003125,0,0,0,0.00319488817891374,0.383177570093458,0,0,0,0,0,0,0,0.00319488817891374,0,0,0.00317460317460317,0,0,0,0,0,0,0,0.554054054054054,0,0,0.00964630225080386,0,0,0,0,0.00662251655629139,0,0,0,0.443396226415094,0,0.00320512820512821,0.00311526479750779,0,0.00952380952380952,0.681818181818182,0,0.309375,0.75625,0,0.0282131661442006,0.0160771704180064,0.00311526479750779,0,0,0,0,0.37037037037037,0,0,0,0.0974025974025974,0,0,0.515822784810127,0,0.0033003300330033,0.00657894736842105,0.00325732899022801,0.0031055900621118,0,0.00641025641025641,0.00317460317460317,0.944805194805195,0,0.00309597523219814,0,0,0,0.012779552715655,0.709779179810726,0,0,0,0,0,0,0,0.732484076433121,0,0,0,0,0,0,0,0,0,0.0923076923076923,0.00308641975308642,0.00309597523219814,0,0,0,0,0,0.408536585365854,0,0.00323624595469256,0.00318471337579618,0,0,0,0.116719242902208,0.806853582554517,0,0,0,0.00636942675159236,0.119354838709677,0,0.0033112582781457,0,0.018348623853211,0,0,0,0,0.379310344827586,0.590909090909091,0,0,0,0,0.757575757575758,0.0033003300330033,0.00341296928327645,0,0,0,0,0.431192660550459,0,0,0,0.436746987951807,0,0.451298701298701,0,0,0,0.433656957928803,0.783699059561129,0.0385852090032154,0,0,0.567073170731707,0.00306748466257669,0.00638977635782748,0.412140575079872,0,0.0865384615384615,0,0.564356435643564,0.558359621451104,0.136942675159236,0,0.951515151515152,0,0,0.03125,0,0.0133333333333333,0,0,0,0,0,0,0,0.00309597523219814,0
"10",0.00318471337579618,0,0.0128617363344051,0.0222222222222222,0.295819935691318,0.00928792569659443,0,0.0294117647058824,0,1,0.336391437308869,0,0,0.150306748466258,0.00626959247648903,0,0,0,0,0,0,0.00898203592814371,0,0,0.232484076433121,0,0.00335570469798658,0.0163398692810458,0.00316455696202532,0,0.04,0.354098360655738,0,0,0,0,0.384858044164038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306748466257669,0,0,0,0.0093167701863354,0.571428571428571,0.832278481012658,0,0.0324675324675325,0,0,0,0.00917431192660551,0,0,0,0.117469879518072,0.0501567398119122,0.00917431192660551,0.0769230769230769,0.160493827160494,0.0132450331125828,0,0,0.274760383386581,0.0158227848101266,0,0.0065359477124183,0.100609756097561,0.513071895424837,0.0895061728395062,0,0.0790273556231003,0.125382262996942,0.382262996941896,0.380804953560372,0,0,0,0.00294985250737463,0,0,0,0.00303951367781155,0.00316455696202532,0.0694006309148265,0,0.00630914826498423,0.114551083591331,0,0,0,0.0886075949367089,0,0,0,0,0.0223642172523962,0,0,0,0,0.00641025641025641,0,0.00626959247648903,0.0727848101265823,0,0,0,0,0,0,0.0865384615384615,0.0576923076923077,0.0184049079754601,0,0.027027027027027,0,0.439628482972136,0,0.487341772151899,0.0223642172523962,0,0,0,0,0,0.00314465408805031,0.0122324159021407,0,0.457912457912458,0.0461538461538462,0.538461538461538,0,0.015625,0.477987421383648,0.00993377483443709,0.669934640522876,0.573248407643312,0.0415335463258786,0,0.326153846153846,0.401294498381877,0.473186119873817,0,0.436482084690554,0.453968253968254,0,0.0151515151515152,0.493710691823899,0.0383386581469649,0.178571428571429,0.00324675324675325,0,0.407166123778502,0.817610062893082,0.424920127795527,0.0182370820668693,0.77639751552795,0,0.423880597014925,0.81875,0.0476190476190476,0,0.459214501510574,0,0,0.00604229607250755,0.0184615384615385,0.00673400673400673,0.251655629139073,0.473846153846154,0.483180428134557,0.00308641975308642,0.00909090909090909,0.279141104294479,0.455414012738854,0,0.301282051282051,0,0,0.115131578947368,0,0.442622950819672,0.110769230769231,0.174193548387097,0,0,0.107594936708861,0.501557632398754,0,0.473684210526316,0,0.0158730158730159,0.506289308176101,0,0,0.0977198697068404,0,0,0.461538461538462,0,0.506172839506173,0.536977491961415,0.0031055900621118,0.450617283950617,0,0.547540983606557,0.448844884488449,0.463258785942492,0.388888888888889,0.0950920245398773,0.54140127388535,0.158385093167702,0,0.428571428571429
