"GSM773540",1
"GSM773541",2
"GSM773542",1
"GSM773543",2
"GSM773544",3
"GSM773545",1
"GSM773546",2
"GSM773547",1
"GSM773548",4
"GSM773549",5
"GSM773550",3
"GSM773551",2
"GSM773552",6
"GSM773553",5
"GSM773554",1
"GSM773555",2
"GSM773556",7
"GSM773557",7
"GSM773558",2
"GSM773559",6
"GSM773560",7
"GSM773561",8
"GSM773562",7
"GSM773563",7
"GSM773564",9
"GSM773565",6
"GSM773566",1
"GSM773567",6
"GSM773568",1
"GSM773569",1
"GSM773570",8
"GSM773571",3
"GSM773572",7
"GSM773573",7
"GSM773574",7
"GSM773575",6
"GSM773576",8
"GSM773577",9
"GSM773578",2
"GSM773579",6
"GSM773580",6
"GSM773581",7
"GSM773582",7
"GSM773583",6
"GSM773584",7
"GSM773585",7
"GSM773586",6
"GSM773587",7
"GSM773588",6
"GSM773589",6
"GSM773590",1
"GSM773591",7
"GSM773592",2
"GSM773593",7
"GSM773594",8
"GSM773595",3
"GSM773596",5
"GSM773597",2
"GSM773598",5
"GSM773599",7
"GSM773600",7
"GSM773601",6
"GSM773602",8
"GSM773603",7
"GSM773604",6
"GSM773605",6
"GSM773606",8
"GSM773607",8
"GSM773608",8
"GSM773609",8
"GSM773610",8
"GSM773611",3
"GSM773612",6
"GSM773613",6
"GSM773614",5
"GSM773615",5
"GSM773616",6
"GSM773617",1
"GSM773618",8
"GSM773619",3
"GSM773620",8
"GSM773621",6
"GSM773622",8
"GSM773623",4
"GSM773624",5
"GSM773625",3
"GSM773626",6
"GSM773627",2
"GSM773628",7
"GSM773629",4
"GSM773630",2
"GSM773631",4
"GSM773632",4
"GSM773633",2
"GSM773634",6
"GSM773635",5
"GSM773636",7
"GSM773637",1
"GSM773638",8
"GSM773639",1
"GSM773640",6
"GSM773641",2
"GSM773642",5
"GSM773643",6
"GSM773644",6
"GSM773645",7
"GSM773646",7
"GSM773647",1
"GSM773648",4
"GSM773649",2
"GSM773650",2
"GSM773651",2
"GSM773652",2
"GSM773653",7
"GSM773654",1
"GSM773655",5
"GSM773656",7
"GSM773657",4
"GSM773658",2
"GSM773659",7
"GSM773660",2
"GSM773661",6
"GSM773662",8
"GSM773663",2
"GSM773664",4
"GSM773665",6
"GSM773666",1
"GSM773667",6
"GSM773668",3
"GSM773669",1
"GSM773670",5
"GSM773671",8
"GSM773672",4
"GSM773673",2
"GSM773674",7
"GSM773675",2
"GSM773676",6
"GSM773677",1
"GSM773678",1
"GSM773679",6
"GSM773680",5
"GSM773681",8
"GSM773682",3
"GSM773683",7
"GSM773684",1
"GSM773685",3
"GSM773686",8
"GSM773687",3
"GSM773688",3
"GSM773689",8
"GSM773690",6
"GSM773691",5
"GSM773692",5
"GSM773693",3
"GSM773694",6
"GSM773695",5
"GSM773696",5
"GSM773697",7
"GSM773698",4
"GSM773699",5
"GSM773700",8
"GSM773701",8
"GSM773702",2
"GSM773703",7
"GSM773704",5
"GSM773705",5
"GSM773706",5
"GSM773707",6
"GSM773708",5
"GSM773709",8
"GSM773710",5
"GSM773711",5
"GSM773712",4
"GSM773713",4
"GSM773714",3
"GSM773715",2
"GSM773716",2
"GSM773717",1
"GSM773718",4
"GSM773719",8
"GSM773720",3
"GSM773721",3
"GSM773722",5
"GSM773723",6
"GSM773724",1
"GSM773725",3
"GSM773726",5
"GSM773727",2
"GSM773728",5
"GSM773729",2
"GSM773730",6
"GSM773731",4
"GSM773732",8
"GSM773733",5
"GSM773734",8
"GSM773735",4
"GSM773736",4
"GSM773737",7
"GSM773738",5
"GSM773739",5
"GSM773740",4
"GSM773741",5
"GSM773742",7
"GSM773743",4
"GSM773744",5
"GSM773745",6
"GSM773746",6
"GSM773747",4
"GSM773748",4
"GSM773749",6
"GSM773750",5
"GSM773751",4
"GSM773752",5
"GSM773753",3
"GSM773754",5
"GSM773755",5
"GSM773756",6
"GSM773757",5
"GSM773758",5
"GSM773759",5
"GSM773760",5
"GSM773761",8
"GSM773762",3
"GSM773763",8
"GSM773764",7
"GSM773765",5
