"GSM773540",1
"GSM773541",1
"GSM773542",2
"GSM773543",3
"GSM773544",2
"GSM773545",1
"GSM773546",1
"GSM773547",3
"GSM773548",4
"GSM773549",2
"GSM773550",2
"GSM773551",3
"GSM773552",1
"GSM773553",2
"GSM773554",5
"GSM773555",1
"GSM773556",1
"GSM773557",1
"GSM773558",1
"GSM773559",1
"GSM773560",1
"GSM773561",2
"GSM773562",1
"GSM773563",1
"GSM773564",5
"GSM773565",5
"GSM773566",5
"GSM773567",5
"GSM773568",5
"GSM773569",5
"GSM773570",2
"GSM773571",2
"GSM773572",1
"GSM773573",1
"GSM773574",1
"GSM773575",5
"GSM773576",2
"GSM773577",4
"GSM773578",1
"GSM773579",5
"GSM773580",5
"GSM773581",1
"GSM773582",1
"GSM773583",5
"GSM773584",1
"GSM773585",1
"GSM773586",1
"GSM773587",1
"GSM773588",5
"GSM773589",5
"GSM773590",5
"GSM773591",1
"GSM773592",4
"GSM773593",1
"GSM773594",2
"GSM773595",2
"GSM773596",2
"GSM773597",3
"GSM773598",2
"GSM773599",5
"GSM773600",1
"GSM773601",5
"GSM773602",2
"GSM773603",1
"GSM773604",5
"GSM773605",5
"GSM773606",2
"GSM773607",2
"GSM773608",2
"GSM773609",2
"GSM773610",2
"GSM773611",4
"GSM773612",5
"GSM773613",5
"GSM773614",2
"GSM773615",5
"GSM773616",5
"GSM773617",3
"GSM773618",2
"GSM773619",2
"GSM773620",2
"GSM773621",5
"GSM773622",2
"GSM773623",2
"GSM773624",2
"GSM773625",2
"GSM773626",1
"GSM773627",1
"GSM773628",1
"GSM773629",4
"GSM773630",1
"GSM773631",2
"GSM773632",4
"GSM773633",3
"GSM773634",1
"GSM773635",2
"GSM773636",1
"GSM773637",3
"GSM773638",2
"GSM773639",5
"GSM773640",5
"GSM773641",4
"GSM773642",2
"GSM773643",5
"GSM773644",1
"GSM773645",1
"GSM773646",1
"GSM773647",5
"GSM773648",4
"GSM773649",1
"GSM773650",1
"GSM773651",1
"GSM773652",1
"GSM773653",1
"GSM773654",1
"GSM773655",2
"GSM773656",1
"GSM773657",4
"GSM773658",1
"GSM773659",1
"GSM773660",1
"GSM773661",5
"GSM773662",2
"GSM773663",3
"GSM773664",4
"GSM773665",5
"GSM773666",2
"GSM773667",5
"GSM773668",2
"GSM773669",5
"GSM773670",2
"GSM773671",2
"GSM773672",4
"GSM773673",1
"GSM773674",5
"GSM773675",3
"GSM773676",1
"GSM773677",5
"GSM773678",5
"GSM773679",5
"GSM773680",2
"GSM773681",2
"GSM773682",2
"GSM773683",1
"GSM773684",1
"GSM773685",2
"GSM773686",2
"GSM773687",2
"GSM773688",2
"GSM773689",2
"GSM773690",4
"GSM773691",2
"GSM773692",2
"GSM773693",2
"GSM773694",5
"GSM773695",2
"GSM773696",2
"GSM773697",1
"GSM773698",4
"GSM773699",2
"GSM773700",2
"GSM773701",2
"GSM773702",1
"GSM773703",1
"GSM773704",2
"GSM773705",2
"GSM773706",2
"GSM773707",3
"GSM773708",2
"GSM773709",2
"GSM773710",2
"GSM773711",2
"GSM773712",2
"GSM773713",4
"GSM773714",2
"GSM773715",1
"GSM773716",1
"GSM773717",5
"GSM773718",2
"GSM773719",2
"GSM773720",2
"GSM773721",2
"GSM773722",2
"GSM773723",5
"GSM773724",1
"GSM773725",4
"GSM773726",2
"GSM773727",1
"GSM773728",2
"GSM773729",4
"GSM773730",1
"GSM773731",2
"GSM773732",2
"GSM773733",2
"GSM773734",2
"GSM773735",2
"GSM773736",4
"GSM773737",1
"GSM773738",2
"GSM773739",2
"GSM773740",4
"GSM773741",2
"GSM773742",1
"GSM773743",2
"GSM773744",2
"GSM773745",1
"GSM773746",5
"GSM773747",2
"GSM773748",2
"GSM773749",1
"GSM773750",2
"GSM773751",4
"GSM773752",2
"GSM773753",2
"GSM773754",5
"GSM773755",2
"GSM773756",5
"GSM773757",2
"GSM773758",2
"GSM773759",2
"GSM773760",2
"GSM773761",2
"GSM773762",2
"GSM773763",2
"GSM773764",1
"GSM773765",2
