"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82"
"11",0,0.82484076433121,0.368932038834951,0,0.0519877675840979,0,0.0456026058631922,0.0282131661442006,0,0,1,0,0.0328947368421053,0.0032258064516129,0,0.0282131661442006,0.833333333333333,0.003125,0.0616883116883117,0,0,0.0912052117263844,0.00323624595469256,0.0185185185185185,0,0.00319488817891374,0,0,0.109375,0,0.0129449838187702,0,0.673202614379085,0,0,0,0,0.676282051282051,0.00647249190938511,0.0666666666666667,0,0.623376623376623,0,0,0.0251572327044025,0.54746835443038,0.00315457413249211,0,0,0.0255591054313099,0,0.647260273972603,0,0.0594059405940594,0,0.00334448160535117,0,0.392523364485981,0.676470588235294,0.106918238993711,0.0296052631578947,0.0347003154574132,0,0,0,0.00320512820512821,0,0,0.0243161094224924,0.00313479623824451,0.920731707317073,0.0065359477124183,0.680511182108626,0.0387096774193548,0,0.0280373831775701,0.00673400673400673,0,0,0,0,0.606349206349206
"12",0,0.00314465408805031,0.0258899676375405,0.415384615384615,0.0331325301204819,0.0326797385620915,0.0313479623824451,0,0,0,0,1,0.0537974683544304,0,0,0.040625,0,0.664596273291925,0.0316455696202532,0,0,0,0,0,0,0,0,0,0,0,0.00315457413249211,0,0.00319488817891374,0,0,0,0,0.0125,0,0,0,0.00638977635782748,0,0,0.0219435736677116,0.0572289156626506,0,0,0.00657894736842105,0.00309597523219814,0,0.0135593220338983,0.968553459119497,0,0,0.0327868852459016,0,0.0311526479750779,0.203821656050955,0.03125,0,0.0311526479750779,0.0382165605095541,0.00625,0.168224299065421,0,0,0,0.00920245398773006,0,0,0.0354838709677419,0.00952380952380952,0.03125,0.987138263665595,0,0.104918032786885,0,0,0.0031055900621118,0.996710526315789,0.00617283950617284
"13",0,0.0590062111801242,0.64026402640264,0.482539682539683,0.656346749226006,0.812903225806452,0.603833865814696,0,0,0.00928792569659443,0.0328947368421053,0.0537974683544304,1,0.00638977635782748,0,0.705329153605016,0.0166666666666667,0.250783699059561,0.630718954248366,0.00308641975308642,0.0221518987341772,0,0.185534591194969,0,0,0,0,0,0.242902208201893,0,0.106918238993711,0,0,0,0.0629139072847682,0,0.0453074433656958,0.0196078431372549,0.129449838187702,0,0,0.00645161290322581,0,0,0.0126582278481013,0.0662460567823344,0.0325732899022801,0.0507936507936508,0,0.00313479623824451,0,0.0238907849829352,0.022508038585209,0,0,0.666666666666667,0,0,0.042483660130719,0.687898089171974,0,0.622699386503067,0.698051948051948,0.0123839009287926,0.701923076923077,0,0.0470219435736677,0,0,0.0125,0.075,0.711409395973154,0.00317460317460317,0.720125786163522,0.0632911392405063,0,0.177700348432056,0.0256410256410256,0,0,0.0336700336700337,0.246794871794872
"14",0,0,0,0,0,0,0,0,0,0.0644171779141104,0.0032258064516129,0,0.00638977635782748,1,0.264797507788162,0,0,0.0157728706624606,0,0.00305810397553517,0.121405750798722,0.00311526479750779,0.581039755351682,0.0752351097178683,0.0360655737704918,0.0189873417721519,0,0,0.563076923076923,0,0.308641975308642,0,0,0.00923076923076923,0.363344051446945,0,0.149350649350649,0,0.697452229299363,0,0.0194174757281553,0,0,0,0.101587301587302,0,0.723472668810289,0.146964856230032,0.00328947368421053,0.0277777777777778,0.154798761609907,0,0,0,0.151315789473684,0,0,0,0,0,0.0194805194805195,0,0,0,0,0.391025641025641,0.131901840490798,0,0,0.705329153605016,0,0,0,0,0,0.0062111801242236,0.119205298013245,0,0,0.0498442367601246,0.00327868852459016,0
"15",0,0,0,0,0,0,0,0.121580547112462,0,0,0,0,0,0.264797507788162,1,0,0,0,0,0.0182370820668693,0,0.0376175548589342,0,0.249221183800623,0.644951140065147,0.119496855345912,0,0,0,0.00319488817891374,0.253869969040248,0.0165016501650165,0,0.0425531914893617,0.0544871794871795,0,0.0155763239875389,0,0,0,0.236593059936909,0,0.0752351097178683,0,0.015527950310559,0,0.00305810397553517,0.0383386581469649,0.0352564102564103,0,0.757668711656442,0,0,0.0377358490566038,0.914012738853503,0,0,0,0,0,0,0,0,0,0,0.65625,0.0548780487804878,0,0.106508875739645,0.0797546012269939,0,0,0,0,0,0,0,0.0124610591900312,0,0,0,0
"16",0,0.164086687306502,0.56957928802589,0.492211838006231,0.876923076923077,0.980769230769231,0.879365079365079,0,0,0,0.0282131661442006,0.040625,0.705329153605016,0,0,1,0.142857142857143,0.330246913580247,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419354838709677,0,0,0,0,0.148387096774194,0,0,0,0.133333333333333,0,0,0,0.265625,0,0,0,0.009375,0,0.166666666666667,0,0,0,0.963333333333333,0,0.0559006211180124,0.121019108280255,0.93558282208589,0,0.896551724137931,0.967948717948718,0,0.817034700315457,0,0,0,0,0,0.118181818181818,0.961538461538462,0.115384615384615,0.993630573248408,0.0419354838709677,0,0,0,0,0,0.0227272727272727,0.3875
"17",0,0.789473684210526,0.131034482758621,0.00325732899022801,0.171339563862928,0.0646258503401361,0.123745819397993,0.0195439739413681,0,0,0.833333333333333,0,0.0166666666666667,0,0,0.142857142857143,1,0.0289389067524116,0.211409395973154,0,0,0.00343642611683849,0,0,0,0,0,0,0.00986842105263158,0,0,0,0.904436860068259,0,0,0,0,0.946308724832215,0,0,0,0.922297297297297,0,0,0,0.788273615635179,0,0,0,0.00325732899022801,0,0.949458483754513,0,0,0,0.0947368421052632,0,0.517915309446254,0.917241379310345,0.231023102310231,0.0033112582781457,0.106312292358804,0.0949152542372881,0,0.00668896321070234,0,0,0,0,0,0.859477124183007,0.0899653979238754,0.953177257525084,0.135313531353135,0.0033112582781457,0,0,0,0,0,0,0.910891089108911
"18",0,0.0642201834862385,0.194174757281553,0.123076923076923,0.299093655589124,0.320987654320988,0.30625,0,0,0,0.003125,0.664596273291925,0.250783699059561,0.0157728706624606,0,0.330246913580247,0.0289389067524116,1,0.302180685358255,0,0,0,0,0,0,0,0,0,0,0,0.00315457413249211,0,0,0,0.00952380952380952,0,0,0.0372670807453416,0.00623052959501558,0,0,0.0673076923076923,0,0,0.0457317073170732,0.0861538461538462,0.0246153846153846,0,0,0.00900900900900901,0,0.0524590163934426,0.638888888888889,0,0,0.331189710610932,0,0.00906344410876133,0.0250783699059561,0.288343558282209,0,0.322188449848024,0.336448598130841,0.015015015015015,0.364197530864198,0.0152439024390244,0,0,0,0.027190332326284,0.0429447852760736,0.331147540983607,0.0378548895899054,0.33641975308642,0.68370607028754,0,0,0,0,0,0.861290322580645,0.126934984520124
"19",0,0.277602523659306,0.601307189542484,0.426751592356688,0.975077881619938,0.92483660130719,0.882736156351791,0,0,0,0.0616883116883117,0.0316455696202532,0.630718954248366,0,0,0.875,0.211409395973154,0.302180685358255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980392156862745,0,0,0,0,0.245901639344262,0,0,0,0.338762214983713,0,0,0,0.350157728706625,0,0,0,0.00314465408805031,0,0.287671232876712,0,0,0,0.844884488448845,0,0.116352201257862,0.145631067961165,0.918032786885246,0,0.864353312302839,0.854838709677419,0,0.669902912621359,0,0,0,0,0,0.194528875379939,0.888888888888889,0.201954397394137,0.831168831168831,0.0392156862745098,0,0,0,0,0,0.0202020202020202,0.37741935483871
"20",0.108359133126935,0,0,0,0,0,0,0,0.865814696485623,0,0,0,0.00308641975308642,0.00305810397553517,0.0182370820668693,0,0,0,0,1,0,0,0.0272727272727273,0.00319488817891374,0.0065359477124183,0.0313479623824451,0.620060790273556,0.299363057324841,0.00301204819277108,0.906542056074766,0.20253164556962,0.490384615384615,0,0.745454545454545,0.0158730158730159,0.829192546583851,0,0,0,0,0.152866242038217,0,0.0247678018575851,0.564263322884012,0,0,0,0.00630914826498423,0.7,0.0029940119760479,0.116923076923077,0,0,0,0.0161290322580645,0,0.0903614457831325,0,0,0,0,0,0,0.168195718654434,0,0.0156739811912226,0.282208588957055,0.811320754716981,0.00301204819277108,0,0,0,0,0,0.00313479623824451,0,0.00326797385620915,0.311320754716981,0.203761755485893,0.0189274447949527,0,0
"21",0,0,0,0,0,0,0,0,0,0.866242038216561,0,0,0.0221518987341772,0.121405750798722,0,0,0,0,0,0,1,0,0.144654088050314,0,0.0415335463258786,0,0,0,0.043613707165109,0,0,0,0.00952380952380952,0.00923076923076923,0.447712418300654,0,0.777777777777778,0,0.0932475884244373,0.0792682926829268,0,0,0,0,0.276729559748428,0,0.169811320754717,0.815047021943574,0.00333333333333333,0.0978593272171254,0,0,0,0,0,0,0,0,0,0,0.561688311688312,0,0,0.332307692307692,0,0,0.410493827160494,0,0,0.0365853658536585,0,0,0,0,0,0.185758513931889,0.695364238410596,0.00321543408360129,0.00943396226415094,0.572755417956656,0,0
"22",0,0,0,0,0,0,0,0.322884012539185,0,0.0188679245283019,0.0912052117263844,0,0,0.00311526479750779,0.0376175548589342,0,0.00343642611683849,0,0,0,0,1,0,0.370491803278689,0,0.26517571884984,0,0,0,0,0.00320512820512821,0,0.0357142857142857,0,0,0,0,0.0266666666666667,0,0.838607594936709,0.302931596091205,0,0.1875,0,0.687296416938111,0.0987261146496815,0,0,0.0166112956810631,0.60126582278481,0.00307692307692308,0.0206896551724138,0.00325732899022801,0.898692810457516,0.00334448160535117,0,0.00316455696202532,0.0407523510971787,0.00977198697068404,0,0,0,0,0.0318471337579618,0,0.133550488599349,0,0,0.34984520123839,0.0700636942675159,0,0,0.0561056105610561,0,0,0.525477707006369,0,0,0.00318471337579618,0,0,0
"23",0,0,0.0754098360655738,0.00609756097560976,0,0,0,0,0,0.114551083591331,0.00323624595469256,0,0.185534591194969,0.581039755351682,0,0,0,0,0,0.0272727272727273,0.144654088050314,0,1,0,0,0,0,0,0.896341463414634,0.0193548387096774,0.124223602484472,0.0065359477124183,0.00318471337579618,0.00308641975308642,0.258169934640523,0,0.111464968152866,0,0.981538461538462,0,0,0,0,0,0.00626959247648903,0,0.798701298701299,0.0766773162939297,0.00327868852459016,0,0.00623052959501558,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0.0152905198776758,0,0,0.0363636363636364,0,0,0.716923076923077,0,0,0,0,0.00641025641025641,0.00317460317460317,0.378289473684211,0.0571428571428571,0,0.102484472049689,0,0
"24",0,0,0,0.00307692307692308,0,0,0,0.901898734177215,0,0,0.0185185185185185,0,0,0.0752351097178683,0.249221183800623,0,0,0,0,0.00319488817891374,0,0.370491803278689,0,1,0.00970873786407767,0.740983606557377,0.05,0,0,0,0.1,0,0.00983606557377049,0,0,0,0,0,0,0.0440251572327044,0.857605177993528,0,0.566343042071197,0.0412698412698413,0.00316455696202532,0.0349206349206349,0,0,0.0555555555555556,0,0.0679012345679012,0,0.0191082802547771,0.352564102564103,0.0958466453674121,0,0.0337423312883436,0.0877742946708464,0,0,0,0,0,0,0,0.545161290322581,0,0,0.882716049382716,0.0243161094224924,0,0,0.00952380952380952,0,0,0,0,0,0,0,0,0
"25",0.378378378378378,0,0,0,0,0,0,0.00318471337579618,0.00996677740863787,0.0349206349206349,0,0,0,0.0360655737704918,0.644951140065147,0,0,0,0,0.0065359477124183,0.0415335463258786,0,0,0.00970873786407767,1,0.0333333333333333,0,0.274247491638796,0.00325732899022801,0,0,0.271812080536913,0.066006600660066,0.0378548895899054,0.097972972972973,0.0196078431372549,0.0781758957654723,0,0,0,0.0298013245033113,0.00687285223367698,0.0202702702702703,0.00655737704918033,0.0129449838187702,0,0.016025641025641,0.0855263157894737,0.0238095238095238,0,0.6,0,0,0,0.736666666666667,0,0.316455696202532,0.00316455696202532,0,0,0.290102389078498,0,0,0,0,0.162866449511401,0.0981012658227848,0.00337837837837838,0,0,0,0,0.00326797385620915,0,0,0.00320512820512821,0,0.292604501607717,0.252491694352159,0.314102564102564,0,0
"26",0.0099009900990099,0,0,0.0191082802547771,0,0,0,0.596214511041009,0.0131147540983607,0,0.00319488817891374,0,0,0.0189873417721519,0.119496855345912,0,0,0,0,0.0313479623824451,0,0.26517571884984,0,0.740983606557377,0.0333333333333333,1,0.332247557003257,0.038961038961039,0,0.0272108843537415,0.141935483870968,0.0372881355932203,0,0.0253164556962025,0.0232558139534884,0.0459016393442623,0.00314465408805031,0,0,0.04,0.583606557377049,0,0.830128205128205,0.0032258064516129,0.0351437699680511,0,0.0033112582781457,0.00645161290322581,0.0477815699658703,0.0284810126582278,0.0447284345047923,0,0.0325732899022801,0.366883116883117,0.039344262295082,0,0.00308641975308642,0,0,0,0,0,0,0.0191082802547771,0,0.296416938110749,0.025,0.0295081967213115,0.873846153846154,0.0128205128205128,0,0,0,0,0,0.0124223602484472,0,0.0129032258064516,0,0,0,0
"27",0.14968152866242,0,0,0.00309597523219814,0,0,0,0,0.729032258064516,0.0152905198776758,0,0,0,0,0,0,0,0,0,0.620060790273556,0,0,0,0.05,0,0.332247557003257,1,0.382165605095541,0,0.688102893890675,0.10062893081761,0.310810810810811,0,0.654205607476635,0.0128617363344051,0.760736196319018,0,0,0,0.0122324159021407,0.0412698412698413,0,0.318181818181818,0.531847133757962,0,0,0,0,0.574750830564784,0.0154798761609907,0,0,0,0.114649681528662,0.00315457413249211,0,0.12962962962963,0,0,0,0,0,0,0.229813664596273,0.00314465408805031,0.00316455696202532,0.236196319018405,0.717041800643087,0.203030303030303,0.003125,0,0,0,0,0,0.0215384615384615,0,0.104430379746835,0.244514106583072,0,0,0
"28",0.857142857142857,0,0,0,0,0,0,0.0822784810126582,0.314569536423841,0,0,0,0,0,0,0,0,0,0,0.299363057324841,0,0,0,0,0.274247491638796,0.038961038961039,0.382165605095541,1,0,0.374581939799331,0.0194805194805195,0.814189189189189,0,0.314641744548287,0.0066006600660066,0.471153846153846,0.073482428115016,0,0,0,0.0298013245033113,0,0.0323624595469256,0.365930599369085,0,0,0,0,0.208053691275168,0,0,0,0,0.0290322580645161,0,0,0.787037037037037,0.106918238993711,0,0,0.262295081967213,0,0,0.145510835913313,0,0,0.14375,0.376623376623377,0,0,0,0,0,0,0,0,0.0033003300330033,0.655948553054662,0.650943396226415,0.35423197492163,0,0
"29",0,0.0690690690690691,0.214285714285714,0.00606060606060606,0,0,0,0,0,0.0241691842900302,0.109375,0,0.242902208201893,0.563076923076923,0,0,0.00986842105263158,0,0,0.00301204819277108,0.043613707165109,0,0.896341463414634,0,0.00325732899022801,0,0,0,1,0,0.0892307692307692,0,0.00320512820512821,0,0.246794871794872,0,0.0342679127725857,0.00638977635782748,0.984025559105431,0,0,0.00955414012738853,0,0,0.0121951219512195,0,0.770186335403727,0.00315457413249211,0,0.00609756097560976,0,0.00673400673400673,0,0,0,0,0,0,0.00952380952380952,0,0.0225806451612903,0,0,0,0,0,0,0,0,0.735202492211838,0.101226993865031,0,0,0,0.00317460317460317,0,0.327868852459016,0.034375,0,0.0217391304347826,0,0.0282131661442006
"30",0.165016501650165,0,0,0,0,0,0,0,0.967105263157895,0,0,0,0,0,0.00319488817891374,0,0,0,0,0.906542056074766,0,0,0.0193548387096774,0,0,0.0272108843537415,0.688102893890675,0.374581939799331,0,1,0.11400651465798,0.438127090301003,0,0.841121495327103,0.0101351351351351,0.919871794871795,0,0,0,0,0.140983606557377,0,0.0166112956810631,0.681967213114754,0,0,0,0.00325732899022801,0.790163934426229,0,0.0536277602523659,0,0.00321543408360129,0,0,0,0.141955835962145,0,0,0,0,0,0,0.192307692307692,0,0,0.282608695652174,0.911475409836066,0.0124223602484472,0,0,0,0,0,0.0033112582781457,0,0,0.228758169934641,0.312101910828025,0.0128617363344051,0,0
"31",0,0.00611620795107034,0.0125,0.198757763975155,0,0,0,0,0.00940438871473354,0,0.0129449838187702,0.00315457413249211,0.106918238993711,0.308641975308642,0.253869969040248,0,0,0.00315457413249211,0,0.20253164556962,0,0.00320512820512821,0.124223602484472,0.1,0,0.141935483870968,0.10062893081761,0.0194805194805195,0.0892307692307692,0.11400651465798,1,0.122923588039867,0,0.00940438871473354,0.0129449838187702,0.0280373831775701,0,0,0.0681114551083591,0.0093167701863354,0.0351437699680511,0,0.354430379746835,0.0128205128205128,0.0125786163522013,0,0.0249221183800623,0,0,0.0532915360501567,0.509316770186335,0,0.003125,0.0467289719626168,0.314935064935065,0,0,0,0,0,0,0,0,0.0185758513931889,0.00645161290322581,0.386792452830189,0.00619195046439629,0.0157728706624606,0.0840840840840841,0.140672782874618,0.0123839009287926,0,0,0,0.00320512820512821,0.00626959247648903,0.0436241610738255,0.193650793650794,0,0,0,0.00319488817891374
"32",0.712837837837838,0,0,0,0,0,0,0,0.368243243243243,0,0,0,0,0,0.0165016501650165,0,0,0,0,0.490384615384615,0,0,0.0065359477124183,0,0.271812080536913,0.0372881355932203,0.310810810810811,0.814189189189189,0,0.438127090301003,0.122923588039867,1,0,0.391167192429022,0.0503355704697987,0.453020134228188,0.0924092409240924,0,0,0,0.0962199312714777,0,0.0273972602739726,0.188741721854305,0.00664451827242525,0,0,0.020066889632107,0.318181818181818,0,0.0491803278688525,0,0,0,0,0,0.614649681528662,0,0,0,0.27027027027027,0,0,0.122186495176849,0,0.0232558139534884,0.202572347266881,0.40133779264214,0,0,0,0,0,0,0,0.00327868852459016,0,0.686868686868687,0.63573883161512,0.358306188925081,0,0
"33",0,0.54140127388535,0.0528052805280528,0,0.0807453416149068,0,0.039344262295082,0.107594936708861,0,0.00625,0.673202614379085,0.00319488817891374,0,0,0,0.0419354838709677,0.904436860068259,0,0.0980392156862745,0,0.00952380952380952,0.0357142857142857,0.00318471337579618,0.00983606557377049,0.066006600660066,0,0,0,0.00320512820512821,0,0,0,1,0,0,0,0.00634920634920635,0.851485148514851,0.00316455696202532,0,0.00668896321070234,0.769230769230769,0,0.00647249190938511,0,0.557324840764331,0,0.0033003300330033,0,0,0,0.786440677966102,0,0.00324675324675325,0,0.00668896321070234,0.00934579439252336,0.593650793650794,0.666666666666667,0.128205128205128,0.228187919463087,0.0377358490566038,0,0,0,0,0,0,0.0031055900621118,0,0.617554858934169,0.01,0.904918032786885,0.0491803278688525,0.0128617363344051,0,0.01,0,0,0.0752351097178683,0,0.655063291139241
"34",0.16875,0,0,0,0,0,0,0,0.990415335463259,0.00619195046439629,0,0,0,0.00923076923076923,0.0425531914893617,0,0,0,0,0.745454545454545,0.00923076923076923,0,0.00308641975308642,0,0.0378548895899054,0.0253164556962025,0.654205607476635,0.314641744548287,0,0.841121495327103,0.00940438871473354,0.391167192429022,0,1,0.130573248407643,0.922118380062305,0.0438871473354232,0,0,0,0.165625,0,0.0158730158730159,0.668730650154799,0.0248447204968944,0,0.0123839009287926,0.0838509316770186,0.923566878980892,0,0,0,0.00617283950617284,0,0.00630914826498423,0,0.114803625377644,0,0,0,0.00638977635782748,0,0,0.212307692307692,0,0.0569620253164557,0.463414634146341,0.941176470588235,0.0119402985074627,0,0,0,0,0,0,0.0122324159021407,0.0033003300330033,0.0835913312693498,0.345794392523364,0.00303951367781155,0,0
