"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82"
"1",1,0,0,0.0443037974683544,0,0,0,0.0806451612903226,0.980263157894737,0.0191082802547771,0,0,0.00324675324675325,0.0032258064516129,0.142405063291139,0,0,0,0,0.956656346749226,0.0382165605095541,0.00980392156862745,0.0188087774294671,0.156862745098039,0.27027027027027,0.353135313531353,0.949044585987261,0.996677740863787,0.00958466453674121,0.983498349834984,0.233766233766234,0.972972972972973,0.0131578947368421,0.9625,0.13265306122449,0.987220447284345,0.0739549839228296,0,0.00634920634920635,0.130841121495327,0.511254019292605,0,0.210526315789474,0.939102564102564,0,0,0,0.0980392156862745,0.866220735785953,0.00315457413249211,0.258785942492013,0,0.0993589743589744,0.306930693069307,0.179738562091503,0,0.965299684542587,0.0225806451612903,0,0,0.040133779264214,0,0,0.807570977917981,0,0.0447284345047923,0.541139240506329,0.976666666666667,0.303405572755418,0,0,0,0,0,0.00974025974025974,0.639871382636656,0.0203389830508475,0.935897435897436,0.951612903225806,0.0408805031446541,0,0
"2",0,1,0.846394984326019,0.782477341389728,0.915915915915916,0.894736842105263,0.921630094043887,0.149847094801223,0,0,0.449044585987261,0.823899371069182,0.630434782608696,0,0,0.919504643962848,0.917763157894737,0.807339449541284,0.933753943217666,0,0,0.0815047021943574,0,0,0.00318471337579618,0,0,0,0.339339339339339,0,0.207951070336391,0,0.382165605095541,0,0,0,0,0.882165605095541,0,0,0,0.978328173374613,0,0,0.0797546012269939,0.941717791411043,0,0,0,0.524539877300613,0.290030211480363,0.91,0.545454545454545,0,0,0.912337662337662,0,0.796969696969697,0.924528301886792,0.923076923076923,0.0482315112540193,0.924012158054711,0.881789137380192,0,0.827044025157233,0.00309597523219814,0,0,0,0.0154320987654321,1,0.916666666666667,0.641509433962264,0.91875,0.761006289308176,0,0,0,0,0,0.786184210526316,1
"3",0,0.846394984326019,1,0.789968652037618,0.940251572327044,0.957236842105263,0.933993399339934,0.0737179487179487,0,0.0544871794871795,0.482200647249191,0.802588996763754,0.798679867986799,0.0688524590163934,0,0.944983818770227,0.758620689655172,0.831715210355987,0.937908496732026,0,0.0557377049180328,0.0451612903225806,0.0754098360655738,0,0.037037037037037,0,0,0,0.386363636363636,0,0.28125,0,0.34983498349835,0,0.0675675675675676,0,0.0679611650485437,0.749152542372881,0.0781758957654723,0.00317460317460317,0,0.829508196721311,0,0,0.116504854368932,0.798701298701299,0.0681818181818182,0.0488599348534202,0,0.690851735015773,0.351437699680511,0.782312925170068,0.488817891373802,0,0,0.934707903780069,0,0.667711598746082,0.767441860465116,0.947194719471947,0.0996677740863787,0.9375,0.916666666666667,0,0.814569536423841,0.0130718954248366,0,0,0,0.0793650793650794,0.852564102564103,0.919732441471572,0.552980132450331,0.94375,0.771043771043771,0,0.0646258503401361,0,0,0.0614886731391586,0.815699658703072,0.897435897435897
"4",0.0443037974683544,0.782477341389728,0.789968652037618,1,0.852852852852853,0.909677419354839,0.862619808306709,0.00308641975308642,0.0325732899022801,0.0060790273556231,0.311526479750779,0.923076923076923,0.784126984126984,0,0.00604229607250755,0.884735202492212,0.667752442996743,0.883076923076923,0.85031847133758,0.0575757575757576,0.00315457413249211,0.0125391849529781,0.0274390243902439,0.00923076923076923,0.0228758169934641,0.0191082802547771,0.0495356037151703,0.0501567398119122,0.306060606060606,0.040625,0.301242236024845,0.0488599348534202,0.137931034482759,0.0309597523219814,0,0.0526315789473684,0,0.66031746031746,0.00311526479750779,0.00914634146341463,0,0.741324921135647,0.0447284345047923,0.0317460317460317,0.0769230769230769,0.734375,0.0128205128205128,0,0.00324675324675325,0.633540372670807,0.40785498489426,0.666666666666667,0.685714285714286,0.00641025641025641,0.012779552715655,0.868852459016393,0.0401234567901235,0.596969696969697,0.759615384615385,0.873065015479876,0.0032258064516129,0.87037037037037,0.906148867313916,0.0738461538461539,0.952978056426332,0,0.0246153846153846,0.029126213592233,0.00606060606060606,0.0247678018575851,0.763636363636364,0.880645161290323,0.417197452229299,0.8875,0.890625,0.043343653250774,0.043046357615894,0.0623052959501558,0.0493827160493827,0.0402476780185759,0.916129032258065,0.803738317757009
"5",0,0.915915915915916,0.940251572327044,0.852852852852853,1,1,1,0.0688622754491018,0,0,0.397553516819572,0.882530120481928,0.721362229102167,0,0,1,0.800623052959502,0.897280966767372,1,0,0,0.0404984423676012,0,0,0.00320512820512821,0,0,0,0.301492537313433,0,0.214067278287462,0,0.295031055900621,0,0,0,0,0.795031055900621,0,0,0,0.886503067484663,0,0,0.0707692307692308,0.874251497005988,0,0,0,0.619335347432024,0.326347305389222,0.823151125401929,0.573170731707317,0,0,1,0,0.706586826347305,0.827586206896552,1,0.0313479623824451,1,0.977987421383648,0,0.900621118012422,0.0031055900621118,0,0,0,0.0149253731343284,0.907462686567164,1,0.563467492260062,1,0.847826086956522,0,0,0,0,0,0.863057324840764,0.930513595166163
"6",0,0.894736842105263,0.957236842105263,0.909677419354839,1,1,0.996688741721854,0.035031847133758,0,0,0.361022364217252,0.898692810457516,0.796774193548387,0,0,1,0.761904761904762,0.925925925925926,0.996732026143791,0,0,0.0226537216828479,0,0,0,0,0,0,0.29073482428115,0,0.278481012658228,0,0.229508196721311,0,0,0,0,0.747540983606557,0,0,0,0.858974358974359,0.0033112582781457,0,0.0769230769230769,0.847402597402597,0,0,0,0.685714285714286,0.374613003095975,0.789830508474576,0.636942675159236,0,0,1,0,0.669781931464174,0.795379537953795,1,0.0131147540983607,0.996825396825397,1,0.00313479623824451,0.932038834951456,0.0032258064516129,0,0,0,0.0125,0.886153846153846,1,0.506535947712418,0.99685534591195,0.872964169381108,0,0,0,0,0,0.897350993377483,0.910543130990415
"7",0,0.921630094043887,0.933993399339934,0.862619808306709,1,0.996688741721854,1,0.069620253164557,0,0,0.390879478827362,0.874608150470219,0.699680511182109,0,0,1,0.816053511705686,0.9,1,0,0,0.0459016393442623,0,0,0.00328947368421053,0,0,0,0.29559748427673,0,0.241157556270096,0,0.278688524590164,0,0,0,0,0.796116504854369,0,0,0,0.886363636363636,0,0,0.0595611285266458,0.873015873015873,0,0,0,0.6,0.352564102564103,0.820069204152249,0.603833865814696,0,0,1,0,0.719626168224299,0.842105263157895,1,0.0363036303630363,1,0.977564102564103,0,0.88961038961039,0,0,0,0,0.00952380952380952,0.916149068322981,1,0.543689320388349,1,0.837209302325581,0,0,0,0,0,0.86,0.938110749185668
"8",0.0806451612903226,0.149847094801223,0.0737179487179487,0.00308641975308642,0.0688622754491018,0.035031847133758,0.069620253164557,1,0.0576923076923077,0.021021021021021,0.401253918495298,0.0245398773006135,0.003125,0.0252365930599369,0.562310030395137,0.0672782874617737,0.283387622149837,0.0155763239875389,0.0766773162939297,0.0688622754491018,0.0186335403726708,0.874608150470219,0.0185185185185185,0.784810126582278,0.0445859872611465,0.564668769716088,0.0493827160493827,0.0632911392405063,0.0646153846153846,0.0566037735849057,0.139751552795031,0.0468227424749164,0.471518987341772,0.0492307692307692,0.00980392156862745,0.0493827160493827,0.00946372239747634,0.298412698412698,0.009375,0.739811912225705,0.594855305466238,0.206896551724138,0.632911392405063,0.128526645768025,0.25705329153605,0.191489361702128,0,0.012779552715655,0.161290322580645,0.113149847094801,0.286604361370716,0.267558528428094,0.155555555555556,0.779935275080906,0.329073482428115,0.0543130990415335,0.0953846153846154,0.370820668693009,0.220125786163522,0.0495356037151703,0.0886075949367089,0.065015479876161,0.0473186119873817,0.00911854103343465,0.00311526479750779,0.531446540880503,0.0335365853658537,0.0418006430868167,0.733532934131736,0.0889570552147239,0.172205438066465,0.0569620253164557,0.566153846153846,0.0658307210031348,0.0477707006369427,0.140243902439024,0.0196078431372549,0.100946372239748,0.0557275541795666,0.028125,0.0191082802547771,0.144200626959248
"9",0.980263157894737,0,0,0.0325732899022801,0,0,0,0.0576923076923077,1,0.022508038585209,0,0,0,0.0194174757281553,0.131410256410256,0,0,0,0,0.984025559105431,0.0453074433656958,0.00996677740863787,0.0165562913907285,0.161184210526316,0.182724252491694,0.337704918032787,0.974193548387097,0.97682119205298,0,0.983552631578947,0.150470219435737,0.993243243243243,0,0.984025559105431,0.113333333333333,1,0.0622950819672131,0,0.00318471337579618,0.109375,0.514851485148515,0,0.209150326797386,0.941368078175896,0.0128617363344051,0,0.0128617363344051,0.0993589743589744,0.943521594684385,0.00319488817891374,0.174193548387097,0,0.141955835962145,0.288524590163934,0.173202614379085,0,0.951612903225806,0,0,0,0.0198019801980198,0,0,0.807570977917981,0,0.0447284345047923,0.533123028391167,1,0.319875776397516,0.00970873786407767,0,0,0,0,0,0.640625,0.0102040816326531,0.947882736156352,0.959247648902821,0.0188679245283019,0,0
"10",0.0191082802547771,0,0.0544871794871795,0.0060790273556231,0,0,0,0.021021021021021,0.022508038585209,1,0.2,0.00609756097560976,0.195046439628483,0.846625766871166,0.240121580547112,0,0,0.0243161094224924,0,0.0208333333333333,0.974522292993631,0.0471698113207547,0.919504643962848,0.0217391304347826,0.682539682539683,0.0284810126582278,0.0489296636085627,0.0186335403726708,0.558912386706949,0.0222222222222222,0.237654320987654,0.0293159609120521,0.371875,0.0526315789473684,0.821428571428571,0.0275229357798165,0.940251572327044,0,0.981424148606811,0.16,0.0189873417721519,0,0.0342679127725857,0.0219435736677116,0.604863221884498,0,0.898089171974522,0.908517350157729,0.0454545454545455,0.197568389057751,0.00609756097560976,0,0.00311526479750779,0.022508038585209,0.417445482866044,0,0.0395136778115502,0,0,0,0.911111111111111,0,0,0.192660550458716,0,0.304761904761905,0.486153846153846,0.0222929936305732,0.0453172205438066,0.752293577981651,0,0,0,0,0.003125,0.227692307692308,0.938311688311688,0.059375,0.0785498489425982,0.928125,0.0124223602484472,0
