"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82"
"1",1,0,0,0.069620253164557,0,0,0,0.561290322580645,0.963815789473684,0.0859872611464968,0,0,0,0.0548387096774194,0.569620253164557,0,0,0,0,0.972136222910217,0.165605095541401,0.330065359477124,0.115987460815047,0.797385620915033,0.415540540540541,0.900990099009901,0.949044585987261,1,0.0255591054313099,0.966996699669967,0.198051948051948,0.966216216216216,0.0427631578947368,0.9875,0.30952380952381,0.964856230031949,0.205787781350482,0,0.0317460317460317,0.613707165109034,0.971061093247588,0,0.703947368421053,0.990384615384615,0.00974025974025974,0,0.0288461538461538,0.284313725490196,0.946488294314381,0.0126182965299685,0.217252396166134,0,0.115384615384615,0.940594059405941,0.555555555555556,0,0.981072555205047,0.032258064516129,0,0,0.123745819397993,0,0,0.873817034700315,0.0065359477124183,0.121405750798722,0.588607594936709,0.96,0.860681114551084,0.00636942675159236,0,0,0,0,0.0292207792207792,0.810289389067524,0.0779661016949153,0.935897435897436,0.951612903225806,0.169811320754717,0,0
"2",0,1,0.887147335423197,0.867069486404834,0.990990990990991,0.987616099071207,0.987460815047022,0.357798165137615,0,0,0.64968152866242,0.949685534591195,0.711180124223602,0.003125,0,0.987616099071207,1,0.880733944954128,0.987381703470032,0,0,0.369905956112853,0,0,0.00955414012738853,0,0,0,0.351351351351351,0,0.342507645259939,0,0.512738853503185,0,0,0,0,1,0,0,0,0.996904024767802,0.09375,0,0.0920245398773006,0.993865030674847,0,0,0,0.638036809815951,0.658610271903323,1,0.752351097178683,0,0,0.99025974025974,0,0.954545454545455,0.99685534591195,0.993846153846154,0.0739549839228296,0.987841945288754,0.987220447284345,0,0.930817610062893,0.0123839009287926,0,0,0,0.0216049382716049,1,0.990384615384615,0.990566037735849,0.990625,0.871069182389937,0,0.039344262295082,0,0,0,0.868421052631579,1
"3",0,0.887147335423197,1,0.780564263322884,0.908805031446541,0.898026315789474,0.884488448844885,0.272435897435897,0,0.0993589743589744,0.773462783171521,0.844660194174757,0.854785478547855,0.108196721311475,0,0.915857605177994,0.896551724137931,0.792880258899676,0.908496732026144,0,0.0983606557377049,0.403225806451613,0.114754098360656,0,0.0572390572390572,0,0,0,0.464285714285714,0,0.478125,0,0.63036303630363,0,0.0371621621621622,0,0.110032362459547,0.901694915254237,0.127035830618893,0.0349206349206349,0,0.878688524590164,0.0298013245033113,0,0.187702265372168,0.883116883116883,0.113636363636364,0.0293159609120521,0,0.782334384858044,0.584664536741214,0.904761904761905,0.610223642172524,0,0,0.893470790378007,0,0.84012539184953,0.880398671096346,0.907590759075908,0.176079734219269,0.891447368421053,0.896666666666667,0.00320512820512821,0.821192052980132,0.124183006535948,0,0,0,0.123809523809524,0.900641025641026,0.869565217391304,0.880794701986755,0.90625,0.771043771043771,0,0.149659863945578,0,0,0.103559870550162,0.798634812286689,0.913461538461538
"4",0.069620253164557,0.867069486404834,0.780564263322884,1,0.858858858858859,0.92258064516129,0.878594249201278,0.209876543209877,0.0488599348534202,0.00911854103343465,0.514018691588785,0.904615384615385,0.777777777777778,0.00617283950617284,0.0241691842900302,0.88785046728972,0.843648208469055,0.852307692307692,0.866242038216561,0.0818181818181818,0.00630914826498423,0.297805642633229,0.0518292682926829,0.0184615384615385,0.0163398692810458,0.0636942675159236,0.065015479876161,0.0846394984326019,0.348484848484849,0.084375,0.428571428571429,0.0716612377850163,0.35423197492163,0.0526315789473684,0.0163398692810458,0.0773993808049536,0.012779552715655,0.86984126984127,0.0311526479750779,0.0457317073170732,0.0620915032679739,0.861198738170347,0.188498402555911,0.0857142857142857,0.0861538461538462,0.8625,0.0416666666666667,0.0159235668789809,0.0487012987012987,0.633540372670807,0.719033232628399,0.861952861952862,0.796825396825397,0.0641025641025641,0.0287539936102236,0.891803278688525,0.0740740740740741,0.839393939393939,0.881410256410256,0.891640866873065,0.00967741935483871,0.87962962962963,0.886731391585761,0.0646153846153846,0.949843260188088,0.0287539936102236,0.0246153846153846,0.0517799352750809,0.0303030303030303,0.0526315789473684,0.860606060606061,0.883870967741936,0.856687898089172,0.890625,0.878125,0.043343653250774,0.0993377483443709,0.0903426791277259,0.0648148148148148,0.0557275541795666,0.906451612903226,0.884735202492212
"5",0,0.990990990990991,0.908805031446541,0.858858858858859,1,1,1,0.350299401197605,0,0,0.645259938837921,0.957831325301205,0.718266253869969,0.0031055900621118,0,1,0.987538940809969,0.885196374622356,1,0,0,0.370716510903427,0,0,0.00961538461538462,0,0,0,0.346268656716418,0,0.324159021406728,0,0.531055900621118,0,0,0,0,0.990683229813665,0,0,0,0.984662576687117,0.0743034055727554,0,0.0953846153846154,0.985029940119761,0,0,0,0.643504531722054,0.634730538922156,0.990353697749196,0.73780487804878,0,0,1,0,0.946107784431138,0.987460815047022,1,0.0783699059561129,1,1,0.00298507462686567,0.934782608695652,0.015527950310559,0,0,0,0.0119402985074627,0.991044776119403,1,0.978328173374613,1,0.869565217391304,0,0.0327868852459016,0,0,0,0.875796178343949,0.993957703927492
"6",0,0.987616099071207,0.898026315789474,0.92258064516129,1,1,1,0.302547770700637,0,0,0.638977635782748,0.970588235294118,0.774193548387097,0.00320512820512821,0,1,0.982993197278912,0.916666666666667,1,0,0,0.355987055016181,0,0,0.00332225913621262,0,0,0,0.357827476038339,0,0.370253164556962,0,0.465573770491803,0,0,0,0,0.986885245901639,0,0,0,0.980769230769231,0.0860927152317881,0,0.0961538461538462,0.983766233766234,0,0,0,0.685714285714286,0.687306501547988,0.986440677966102,0.777070063694268,0,0,1,0,0.940809968847352,0.986798679867987,1,0.0491803278688525,1,1,0.00313479623824451,0.961165048543689,0.00967741935483871,0,0,0,0.0125,0.987692307692308,1,0.973856209150327,1,0.908794788273616,0,0.0439189189189189,0,0,0,0.927152317880795,0.990415335463259
"7",0,0.987460815047022,0.884488448844885,0.878594249201278,1,1,1,0.354430379746835,0,0,0.638436482084691,0.962382445141066,0.718849840255591,0.00320512820512821,0,1,0.983277591973244,0.89375,1,0,0,0.370491803278689,0,0,0.00986842105263158,0,0,0,0.320754716981132,0,0.353697749196141,0,0.508196721311475,0,0,0,0,0.98705501618123,0,0,0,0.980519480519481,0.0870967741935484,0,0.0971786833855799,0.980952380952381,0,0,0,0.640625,0.676282051282051,0.986159169550173,0.769968051118211,0,0,1,0,0.950155763239875,0.983552631578947,1,0.066006600660066,1,1,0.00314465408805031,0.935064935064935,0.0162337662337662,0,0,0,0.0126984126984127,0.987577639751553,1,0.97411003236246,1,0.880398671096346,0,0.037542662116041,0,0,0,0.876666666666667,0.990228013029316
"8",0.561290322580645,0.357798165137615,0.272435897435897,0.209876543209877,0.350299401197605,0.302547770700637,0.354430379746835,1,0.612179487179487,0.0630630630630631,0.263322884012539,0.285276073619632,0.096875,0.082018927444795,0.306990881458967,0.324159021406728,0.400651465798046,0.2398753894081,0.338658146964856,0.547904191616767,0.0900621118012422,0.429467084639498,0.126543209876543,0.537974683544304,0.124203821656051,0.536277602523659,0.524691358024691,0.515822784810127,0.187692307692308,0.553459119496855,0.108695652173913,0.525083612040134,0.370253164556962,0.48,0.0751633986928105,0.512345679012346,0.0694006309148265,0.365079365079365,0.0625,0.300940438871473,0.559485530546624,0.394984326018809,0.572784810126582,0.557993730407524,0.122257053291536,0.367781155015198,0.0625,0.0830670926517572,0.5,0.186544342507645,0.230529595015576,0.344481605351171,0.349206349206349,0.543689320388349,0.306709265175719,0.325878594249201,0.532307692307692,0.425531914893617,0.323899371069182,0.315789473684211,0.170886075949367,0.318885448916409,0.324921135646688,0.407294832826748,0.264797507788162,0.106918238993711,0.231707317073171,0.517684887459807,0.544910179640719,0.0797546012269939,0.374622356495468,0.348101265822785,0.378461538461538,0.335423197492163,0.296178343949045,0.414634146341463,0.127450980392157,0.589905362776025,0.504643962848297,0.109375,0.238853503184713,0.344827586206897
"9",0.963815789473684,0,0,0.0488599348534202,0,0,0,0.612179487179487,1,0.0964630225080386,0,0,0,0.0711974110032362,0.57051282051282,0,0,0,0,0.971246006389776,0.177993527508091,0.362126245847176,0.0695364238410596,0.875,0.368770764119601,0.940983606557377,0.996774193548387,0.97682119205298,0,0.967105263157895,0.163009404388715,0.996621621621622,0.0131578947368421,0.993610223642173,0.296666666666667,0.996825396825397,0.216393442622951,0,0.0382165605095541,0.615625,0.973597359735974,0,0.764705882352941,0.98371335504886,0.045016077170418,0,0.0578778135048231,0.294871794871795,0.973421926910299,0.00958466453674121,0.164516129032258,0,0.167192429022082,0.950819672131147,0.558823529411765,0,0.941935483870968,0.00317460317460317,0,0,0.0891089108910891,0,0,0.886435331230284,0.00657894736842105,0.130990415335463,0.56782334384858,1,0.91304347826087,0.0420711974110032,0,0,0,0,0.00677966101694915,0.840625,0.0238095238095238,0.912052117263844,0.946708463949843,0.141509433962264,0,0
"10",0.0859872611464968,0,0.0993589743589744,0.00911854103343465,0,0,0,0.0630630630630631,0.0964630225080386,1,0.31875,0.00609756097560976,0.235294117647059,0.94478527607362,0.468085106382979,0,0,0.0668693009118541,0,0.0833333333333333,0.945859872611465,0.248427672955975,0.835913312693498,0.220496894409938,0.66984126984127,0.104430379746835,0.113149847094801,0.077639751552795,0.558912386706949,0.0920634920634921,0.327160493827161,0.110749185667752,0.46875,0.117647058823529,0.779220779220779,0.100917431192661,0.905660377358491,0,0.96594427244582,0.430769230769231,0.110759493670886,0,0.130841121495327,0.0846394984326019,0.881458966565349,0,0.942675159235669,0.839116719242902,0.13961038961039,0.325227963525836,0.0579268292682927,0,0.0280373831775701,0.112540192926045,0.482866043613707,0,0.100303951367781,0,0,0,0.879365079365079,0,0,0.241590214067278,0,0.828571428571429,0.538461538461538,0.101910828025478,0.220543806646526,0.90519877675841,0,0,0.00316455696202532,0,0.021875,0.295384615384615,0.892857142857143,0.1125,0.145015105740181,0.878125,0.0527950310559006,0
"11",0,0.64968152866242,0.773462783171521,0.514018691588785,0.645259938837921,0.638977635782748,0.638436482084691,0.263322884012539,0,0.31875,1,0.616352201257862,0.628289473684211,0.332258064516129,0.00619195046439629,0.667711598746082,0.696666666666667,0.63125,0.659090909090909,0,0.262987012987013,0.55700325732899,0.300970873786408,0.0185185185185185,0.121710526315789,0.0159744408945687,0,0,0.659375,0,0.605177993527508,0,0.722222222222222,0,0.196666666666667,0,0.234726688102894,0.666666666666667,0.388349514563107,0.231746031746032,0.00645161290322581,0.649350649350649,0.11038961038961,0,0.459119496855346,0.655063291139241,0.359621451104101,0.131410256410256,0.0132890365448505,0.840255591054313,0.403174603174603,0.684931506849315,0.397435897435897,0.0165016501650165,0.00649350649350649,0.632107023411371,0.003125,0.616822429906542,0.666666666666667,0.676100628930818,0.351973684210526,0.637223974763407,0.641693811074919,0.0443037974683544,0.551612903225806,0.314102564102564,0,0,0.0151975683890578,0.385579937304075,0.682926829268293,0.637254901960784,0.68370607028754,0.664516129032258,0.493506493506494,0.0934579439252336,0.37037037037037,0,0.0158227848101266,0.256329113924051,0.583333333333333,0.685714285714286
"12",0,0.949685534591195,0.844660194174757,0.904615384615385,0.957831325301205,0.970588235294118,0.962382445141066,0.285276073619632,0,0.00609756097560976,0.616352201257862,1,0.743670886075949,0.00625,0,0.95625,0.939799331103679,0.91304347826087,0.958860759493671,0,0.00630914826498423,0.348387096774194,0.0340557275541796,0.003125,0.00967741935483871,0,0,0,0.391849529780564,0,0.365930599369085,0,0.469648562300319,0,0,0,0,0.94375,0.0184615384615385,0.00623052959501558,0,0.942492012779553,0.104430379746835,0,0.134796238244514,0.939759036144578,0.0220820189274448,0.00318471337579618,0,0.61609907120743,0.627329192546584,0.942372881355932,0.773584905660377,0,0,0.954098360655738,0,0.919003115264797,0.955414012738854,0.9625,0.0516129032258065,0.962616822429907,0.95859872611465,0.00625,0.965732087227414,0.0189274447949527,0,0,0,0.0430769230769231,0.945121951219512,0.954838709677419,0.936507936507937,0.95625,0.92604501607717,0.00615384615384615,0.0786885245901639,0.0031055900621118,0,0.0372670807453416,0.924342105263158,0.95679012345679
