"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82"
"1",1,0,0,0,0,0,0,0.0709677419354839,0.782894736842105,0,0,0,0,0,0,0,0,0,0,0.671826625386997,0,0,0,0.0163398692810458,0.222972972972973,0.0594059405940594,0.729299363057325,0.926910299003322,0,0.70957095709571,0.051948051948052,0.841216216216216,0.00328947368421053,0.7125,0.0510204081632653,0.769968051118211,0.128617363344051,0,0,0.00311526479750779,0.205787781350482,0,0.0559210526315789,0.775641025641026,0,0,0,0.0163398692810458,0.678929765886288,0,0.0351437699680511,0,0,0.0429042904290429,0.0065359477124183,0,0.936908517350158,0.0774193548387097,0,0,0.197324414715719,0,0,0.309148264984227,0,0.00319488817891374,0.316455696202532,0.75,0.0402476780185759,0,0,0,0,0,0,0.0610932475884244,0.0169491525423729,0.91025641025641,0.883870967741936,0.20125786163522,0,0
"2",0,1,0.4858934169279,0.193353474320242,0.528528528528528,0.427244582043344,0.539184952978056,0.137614678899083,0,0,0.617834394904459,0.059748427672956,0.183229813664596,0,0,0.476780185758514,0.934210526315789,0.262996941896024,0.520504731861199,0,0,0,0,0,0,0,0,0,0.0630630630630631,0,0.018348623853211,0,0.671974522292994,0,0,0,0,0.770700636942675,0,0,0,0.842105263157895,0,0,0,0.898773006134969,0,0,0,0.0337423312883436,0.00302114803625378,0.836666666666667,0.0752351097178683,0,0,0.512987012987013,0,0.639393939393939,0.720125786163522,0.492307692307692,0.00964630225080386,0.559270516717325,0.498402555910543,0,0.185534591194969,0,0,0,0,0,0.948170731707317,0.5,0.745283018867924,0.49375,0.059748427672956,0,0,0,0,0,0.0690789473684211,0.8801261829653
"3",0,0.4858934169279,1,0.510971786833856,0.886792452830189,0.904605263157895,0.825082508250825,0.0192307692307692,0,0,0.236245954692557,0.239482200647249,0.702970297029703,0.00655737704918033,0,0.87378640776699,0.341379310344828,0.550161812297735,0.879084967320261,0,0,0,0.0491803278688525,0,0,0,0,0,0.146103896103896,0,0.053125,0,0.198019801980198,0,0.00337837837837838,0,0,0.315254237288136,0.0390879478827362,0,0,0.354098360655738,0,0,0,0.376623376623377,0.00649350649350649,0,0,0.107255520504732,0.00958466453674121,0.36734693877551,0.172523961661342,0,0,0.869415807560137,0,0.225705329153605,0.262458471760797,0.884488448844885,0.00332225913621262,0.855263157894737,0.856666666666667,0,0.582781456953642,0,0,0,0,0.00634920634920635,0.506410256410256,0.849498327759197,0.291390728476821,0.8625,0.272727272727273,0,0.0374149659863946,0,0,0.00323624595469256,0.26962457337884,0.487179487179487
"4",0,0.193353474320242,0.510971786833856,1,0.57957957957958,0.674193548387097,0.578274760383387,0,0,0.00303951367781155,0.0342679127725857,0.732307692307692,0.641269841269841,0,0.00302114803625378,0.604361370716511,0.0684039087947883,0.48,0.550955414012739,0.00303030303030303,0,0,0.00914634146341463,0.00307692307692308,0,0.00318471337579618,0,0,0.136363636363636,0,0.077639751552795,0,0,0,0,0,0,0.0571428571428571,0,0,0,0.0252365930599369,0.0159744408945687,0,0.00307692307692308,0.209375,0.00641025641025641,0,0.00974025974025974,0.111801242236025,0.027190332326284,0.0808080808080808,0.641269841269841,0,0.012779552715655,0.626229508196721,0,0.0242424242424242,0.378205128205128,0.578947368421053,0,0.598765432098765,0.59546925566343,0.0307692307692308,0.818181818181818,0.00319488817891374,0,0,0.00909090909090909,0,0.136363636363636,0.62258064516129,0.0573248407643312,0.6,0.703125,0.00309597523219814,0.175496688741722,0,0.00308641975308642,0.00309597523219814,0.709677419354839,0.183800623052959
"5",0,0.528528528528528,0.886792452830189,0.57957957957958,1,0.987616099071207,0.962145110410095,0.0179640718562874,0,0,0.131498470948012,0.295180722891566,0.631578947368421,0,0,0.966153846153846,0.345794392523364,0.61631419939577,0.978193146417445,0,0,0,0,0,0,0,0,0,0.017910447761194,0,0.018348623853211,0,0.198757763975155,0,0,0,0,0.307453416149068,0,0,0,0.365030674846626,0,0,0,0.505988023952096,0,0,0,0.117824773413897,0.0149700598802395,0.37620578778135,0.207317073170732,0,0,0.980707395498392,0,0.251497005988024,0.266457680250784,0.969512195121951,0,0.975903614457831,0.962264150943396,0,0.649068322981366,0,0,0,0,0,0.435820895522388,0.977987421383648,0.306501547987616,0.969512195121951,0.313664596273292,0,0,0,0,0,0.299363057324841,0.498489425981873
"6",0,0.427244582043344,0.904605263157895,0.674193548387097,0.987616099071207,1,0.986754966887417,0.00318471337579618,0,0,0.060702875399361,0.339869281045752,0.77741935483871,0,0,0.993589743589744,0.244897959183673,0.669753086419753,0.980392156862745,0,0,0,0,0,0,0,0,0,0.00958466453674121,0,0.0379746835443038,0,0.0918032786885246,0,0,0,0,0.242622950819672,0,0,0,0.25,0,0,0,0.402597402597403,0,0,0,0.161904761904762,0.0123839009287926,0.284745762711864,0.226114649681529,0,0,1,0,0.177570093457944,0.201320132013201,0.996835443037975,0,0.990476190476191,0.99344262295082,0,0.766990291262136,0,0,0,0,0,0.369230769230769,1,0.235294117647059,0.993710691823899,0.371335504885993,0,0,0,0,0,0.344370860927152,0.421725239616613
"7",0,0.539184952978056,0.825082508250825,0.578274760383387,0.962145110410095,0.986754966887417,1,0.0253164556962025,0,0,0.133550488599349,0.275862068965517,0.610223642172524,0,0,0.942857142857143,0.341137123745819,0.603125,0.93485342019544,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0385852090032154,0,0.20327868852459,0,0,0,0,0.313915857605178,0,0,0,0.376623376623377,0,0,0,0.53015873015873,0,0,0,0.14375,0.00641025641025641,0.397923875432526,0.207667731629393,0,0,0.958762886597938,0,0.261682242990654,0.269736842105263,0.933544303797468,0,1,0.942307692307692,0,0.665584415584416,0,0,0,0,0,0.437888198757764,0.959866220735786,0.310679611650485,0.947882736156352,0.315614617940199,0,0,0,0,0,0.266666666666667,0.446254071661238
"8",0.0709677419354839,0.137614678899083,0.0192307692307692,0,0.0179640718562874,0.00318471337579618,0.0253164556962025,1,0,0,0.219435736677116,0.0245398773006135,0,0.00315457413249211,0.21580547112462,0.0152905198776758,0.208469055374593,0,0.0191693290734824,0,0,0.570532915360502,0,0.813291139240506,0.00636942675159236,0.615141955835962,0,0.0411392405063291,0.00615384615384615,0,0.0124223602484472,0,0.310126582278481,0,0.00980392156862745,0,0,0.273015873015873,0,0.184952978056426,0.67524115755627,0.225705329153605,0.525316455696203,0.137931034482759,0.0532915360501567,0.161094224924012,0,0,0.0774193548387097,0.0244648318042813,0.0342679127725857,0.207357859531773,0.0920634920634921,0.592233009708738,0.060702875399361,0.00958466453674121,0.144615384615385,0.382978723404255,0.144654088050314,0.0278637770897833,0.0506329113924051,0.0185758513931889,0.0126182965299685,0,0,0.415094339622642,0,0,0.712574850299401,0.00613496932515337,0.13595166163142,0.0158227848101266,0.286153846153846,0.00940438871473354,0.0254777070063694,0.0304878048780488,0,0.0599369085173502,0.0340557275541796,0,0.00636942675159236,0.144200626959248
"9",0.782894736842105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.964856230031949,0.00323624595469256,0,0.0033112582781457,0.0197368421052632,0.0166112956810631,0.0622950819672131,0.938709677419355,0.814569536423841,0,0.986842105263158,0.0438871473354232,0.837837837837838,0,0.987220447284345,0.0233333333333333,0.996825396825397,0.0131147540983607,0,0,0.00625,0.306930693069307,0,0.0359477124183007,0.928338762214984,0,0,0,0.016025641025641,0.983388704318937,0,0.0258064516129032,0,0.00315457413249211,0.0295081967213115,0,0,0.751612903225806,0,0,0,0.0033003300330033,0,0,0.384858044164038,0,0,0.50788643533123,1,0.0652173913043478,0,0,0,0,0,0,0.0875,0,0.729641693811075,0.818181818181818,0.00314465408805031,0,0
"10",0,0,0,0.00303951367781155,0,0,0,0,0,1,0,0,0.0619195046439628,0.217791411042945,0.00303951367781155,0,0,0.00303951367781155,0,0,0.885350318471338,0.0251572327044025,0.371517027863777,0,0.13968253968254,0.00316455696202532,0.0122324159021407,0,0.154078549848943,0,0.0462962962962963,0.00325732899022801,0.040625,0.0123839009287926,0.415584415584416,0,0.59748427672956,0,0.377708978328173,0.353846153846154,0,0,0.00623052959501558,0,0.373860182370821,0,0.299363057324841,0.804416403785489,0.00649350649350649,0.386018237082067,0,0,0,0.0128617363344051,0.0124610591900312,0,0,0,0,0,0.53968253968254,0,0,0.577981651376147,0.00313479623824451,0.00317460317460317,0.32,0,0.00906344410876133,0.232415902140673,0,0,0,0,0,0.492307692307692,0.665584415584416,0.003125,0.0725075528700906,0.559375,0,0
