"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82"
"1",1,0,0,0,0,0,0,0.032258064516129,0.940789473684211,0.00636942675159236,0,0,0,0.0032258064516129,0.00316455696202532,0,0,0,0,0.81733746130031,0.00318471337579618,0,0.00313479623824451,0.0392156862745098,0.141891891891892,0.0858085808580858,0.872611464968153,0.963455149501661,0.00319488817891374,0.877887788778878,0.113636363636364,0.912162162162162,0.00657894736842105,0.86875,0.0816326530612245,0.916932907348243,0.0739549839228296,0,0,0.0124610591900312,0.344051446945338,0,0.0657894736842105,0.868589743589744,0.00324675324675325,0,0.00320512820512821,0.0261437908496732,0.789297658862876,0,0.10223642172524,0,0,0.0792079207920792,0.0130718954248366,0,0.936908517350158,0.0516129032258065,0,0,0.0836120401337793,0,0,0.533123028391167,0,0.00638977635782748,0.477848101265823,0.906666666666667,0.0959752321981424,0,0,0,0,0,0.00324675324675325,0.196141479099678,0.00677966101694915,0.916666666666667,0.909677419354839,0.0786163522012579,0,0
"2",0,1,0.573667711598746,0.280966767371601,0.600600600600601,0.526315789473684,0.617554858934169,0.174311926605505,0,0,0.621019108280255,0.122641509433962,0.257763975155279,0,0,0.569659442724458,0.957236842105263,0.342507645259939,0.602523659305994,0,0,0.00940438871473354,0,0,0,0,0,0,0.0810810810810811,0,0.0519877675840979,0,0.646496815286624,0,0,0,0,0.802547770700637,0,0,0,0.845201238390093,0,0,0.00920245398773006,0.941717791411043,0,0,0,0.104294478527607,0.0241691842900302,0.886666666666667,0.153605015673981,0,0,0.600649350649351,0,0.678787878787879,0.773584905660377,0.606153846153846,0.0128617363344051,0.635258358662614,0.584664536741214,0,0.242138364779874,0,0,0,0,0,0.969512195121951,0.580128205128205,0.767295597484277,0.59375,0.122641509433962,0,0,0,0,0,0.164473684210526,0.94006309148265
"3",0,0.573667711598746,1,0.573667711598746,0.943396226415094,0.967105263157895,0.894389438943894,0.0288461538461538,0,0.00641025641025641,0.281553398058252,0.398058252427184,0.686468646864686,0.00655737704918033,0,0.935275080906149,0.493103448275862,0.656957928802589,0.954248366013072,0,0.00327868852459016,0,0.0229508196721311,0,0.00336700336700337,0,0,0,0.0811688311688312,0,0.096875,0,0.270627062706271,0,0.0101351351351351,0,0.00323624595469256,0.447457627118644,0.0195439739413681,0,0,0.449180327868852,0,0,0,0.525974025974026,0.00974025974025974,0.00325732899022801,0,0.252365930599369,0.0287539936102236,0.527210884353742,0.332268370607029,0,0,0.924398625429553,0,0.347962382445141,0.378737541528239,0.96039603960396,0.00332225913621262,0.907894736842105,0.92,0,0.579470198675497,0,0,0,0,0.0126984126984127,0.605769230769231,0.919732441471572,0.413907284768212,0.934375,0.410774410774411,0,0.0170068027210884,0,0,0.00323624595469256,0.426621160409556,0.608974358974359
"4",0,0.280966767371601,0.573667711598746,1,0.648648648648649,0.745161290322581,0.648562300319489,0,0,0,0.0623052959501558,0.833846153846154,0.707936507936508,0,0.00302114803625378,0.67601246105919,0.146579804560261,0.652307692307692,0.605095541401274,0.00303030303030303,0.00315457413249211,0,0.0213414634146341,0.00307692307692308,0,0.00318471337579618,0,0,0.193939393939394,0,0.0869565217391304,0,0,0,0,0,0,0.111111111111111,0.00623052959501558,0,0,0.107255520504732,0.00958466453674121,0,0.0123076923076923,0.28125,0.0224358974358974,0.00318471337579618,0.00324675324675325,0.22360248447205,0.0302114803625378,0.171717171717172,0.784126984126984,0,0.00638977635782748,0.685245901639344,0,0.0636363636363636,0.435897435897436,0.637770897832817,0,0.66358024691358,0.676375404530744,0.0215384615384615,0.887147335423197,0,0,0,0,0.00619195046439629,0.254545454545455,0.683870967741935,0.0955414012738854,0.659375,0.80625,0.00309597523219814,0.205298013245033,0.00311526479750779,0.00308641975308642,0.00619195046439629,0.835483870967742,0.271028037383178
"5",0,0.600600600600601,0.943396226415094,0.648648648648649,1,0.990712074303406,0.965299684542587,0.0209580838323353,0,0,0.214067278287462,0.451807228915663,0.668730650154799,0,0,0.987692307692308,0.451713395638629,0.70392749244713,0.975077881619938,0,0,0,0,0,0,0,0,0,0.0358208955223881,0,0.073394495412844,0,0.254658385093168,0,0,0,0,0.41304347826087,0,0,0,0.43558282208589,0,0,0,0.580838323353293,0,0,0,0.238670694864048,0.0359281437125748,0.482315112540193,0.38719512195122,0,0,0.980707395498392,0,0.338323353293413,0.391849529780564,0.984756097560976,0.00626959247648903,0.969879518072289,0.974842767295597,0,0.627329192546584,0,0,0,0,0,0.549253731343284,0.984276729559748,0.39938080495356,0.981707317073171,0.450310559006211,0,0,0,0,0,0.45859872611465,0.586102719033233
"6",0,0.526315789473684,0.967105263157895,0.745161290322581,0.990712074303406,1,0.996688741721854,0.00318471337579618,0,0,0.12779552715655,0.506535947712418,0.783870967741935,0,0,0.996794871794872,0.360544217687075,0.753086419753086,0.990196078431373,0,0,0,0,0,0,0,0,0,0.0159744408945687,0,0.0791139240506329,0,0.140983606557377,0,0,0,0,0.337704918032787,0,0,0,0.33974358974359,0,0,0,0.487012987012987,0,0,0,0.282539682539683,0.0340557275541796,0.430508474576271,0.442675159235669,0,0,1,0,0.264797507788162,0.336633663366337,0.993670886075949,0,0.996825396825397,1,0,0.73462783171521,0,0,0,0,0,0.495384615384615,1,0.323529411764706,0.99685534591195,0.537459283387622,0,0,0,0,0,0.539735099337748,0.507987220447284
"7",0,0.617554858934169,0.894389438943894,0.648562300319489,0.965299684542587,0.996688741721854,1,0.0348101265822785,0,0,0.214983713355049,0.445141065830721,0.629392971246006,0,0,0.971428571428571,0.451505016722408,0.71875,0.941368078175896,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0771704180064309,0,0.249180327868852,0,0,0,0,0.40453074433657,0,0,0,0.444805194805195,0,0,0,0.59047619047619,0,0,0,0.240625,0.0352564102564103,0.498269896193772,0.39297124600639,0,0,0.979381443298969,0,0.333333333333333,0.394736842105263,0.958860759493671,0.0066006600660066,1,0.967948717948718,0,0.655844155844156,0,0,0,0,0,0.555900621118012,0.979933110367893,0.391585760517799,0.970684039087948,0.465116279069767,0,0,0,0,0,0.45,0.55700325732899
"8",0.032258064516129,0.174311926605505,0.0288461538461538,0,0.0209580838323353,0.00318471337579618,0.0348101265822785,1,0,0.003003003003003,0.344827586206897,0.0306748466257669,0.003125,0.00630914826498423,0.31306990881459,0.0214067278287462,0.260586319218241,0,0.0255591054313099,0.0119760479041916,0,0.68025078369906,0,0.75,0.0159235668789809,0.542586750788643,0,0.0284810126582278,0.0338461538461538,0.00628930817610063,0.0124223602484472,0,0.382911392405063,0,0.00326797385620915,0,0,0.336507936507937,0,0.404388714733542,0.591639871382637,0.285266457680251,0.560126582278481,0.112852664576803,0.122257053291536,0.209726443768997,0,0,0.1,0.0703363914373089,0.0996884735202492,0.270903010033445,0.0952380952380952,0.676375404530744,0.150159744408946,0.0223642172523962,0.0984615384615385,0.410334346504559,0.19811320754717,0.0309597523219814,0.0569620253164557,0.0309597523219814,0.0157728706624606,0,0,0.408805031446541,0,0.00321543408360129,0.694610778443114,0.0184049079754601,0.175226586102719,0.0253164556962025,0.366153846153846,0.0188087774294671,0.035031847133758,0.0731707317073171,0,0.0410094637223975,0.0154798761609907,0.00625,0.00955414012738853,0.191222570532915
"9",0.940789473684211,0,0,0,0,0,0,0,1,0.00643086816720257,0,0,0,0,0.00320512820512821,0,0,0,0,0.961661341853035,0.00323624595469256,0,0.00662251655629139,0.0361842105263158,0.0465116279069767,0.0786885245901639,0.958064516129032,0.940397350993378,0,0.983552631578947,0.0658307210031348,0.949324324324324,0,0.97444089456869,0.0366666666666667,1,0.0327868852459016,0,0,0.009375,0.37953795379538,0,0.0392156862745098,0.941368078175896,0.00321543408360129,0,0,0.0192307692307692,0.950166112956811,0,0.067741935483871,0,0,0.0655737704918033,0.0065359477124183,0,0.909677419354839,0,0,0,0.0099009900990099,0,0,0.55205047318612,0,0.00319488817891374,0.539432176656151,1,0.118012422360248,0,0,0,0,0,0,0.209375,0,0.889250814332248,0.915360501567398,0.0125786163522013,0,0
"10",0.00636942675159236,0,0.00641025641025641,0,0,0,0,0.003003003003003,0.00643086816720257,1,0.0125,0.00304878048780488,0.148606811145511,0.411042944785276,0.0151975683890578,0,0,0.0060790273556231,0,0.00297619047619048,0.93312101910828,0.0314465408805031,0.625386996904025,0,0.266666666666667,0.00316455696202532,0.0152905198776758,0,0.368580060422961,0.00952380952380952,0.145061728395062,0.00651465798045603,0.08125,0.021671826625387,0.564935064935065,0.00611620795107034,0.745283018867924,0,0.65015479876161,0.252307692307692,0.00316455696202532,0,0.00623052959501558,0,0.419452887537994,0,0.544585987261146,0.889589905362776,0.012987012987013,0.282674772036474,0,0,0,0.0257234726688103,0.0654205607476635,0,0.0060790273556231,0,0,0,0.685714285714286,0,0,0.400611620795107,0,0.00952380952380952,0.36,0.00318471337579618,0.0120845921450151,0.385321100917431,0,0,0.00316455696202532,0,0,0.396923076923077,0.688311688311688,0.015625,0.0936555891238671,0.725,0,0
"11",0,0.621019108280255,0.281553398058252,0.0623052959501558,0.214067278287462,0.12779552715655,0.214983713355049,0.344827586206897,0,0.0125,1,0.0314465408805031,0.105263157894737,0.067741935483871,0.0154798761609907,0.200626959247649,0.84,0.0375,0.237012987012987,0.00315457413249211,0.012987012987013,0.276872964169381,0.0550161812297735,0.095679012345679,0.0230263157894737,0.0351437699680511,0.00320512820512821,0,0.146875,0,0.087378640776699,0,0.748366013071895,0,0.02,0,0.0192926045016077,0.769230769230769,0.058252427184466,0.244444444444444,0,0.691558441558442,0.0844155844155844,0,0.191823899371069,0.642405063291139,0.056782334384858,0.00320512820512821,0,0.246006389776358,0.019047619047619,0.708904109589041,0,0.234323432343234,0.012987012987013,0.187290969899666,0,0.67601246105919,0.643790849673203,0.254716981132075,0.0723684210526316,0.220820189274448,0.172638436482085,0,0.0129032258064516,0.0384615384615385,0.00317460317460317,0,0.151975683890578,0.119122257053292,0.682926829268293,0.196078431372549,0.795527156549521,0.216129032258065,0.012987012987013,0.171339563862928,0.0101010101010101,0,0,0.0221518987341772,0.00666666666666667,0.644444444444444
