"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82"
"1",1,0,0,0.00632911392405063,0,0,0,0.00645161290322581,0.983552631578947,0,0,0,0,0.0032258064516129,0.0284810126582278,0,0,0,0,0.928792569659443,0.00955414012738853,0,0,0.0555555555555556,0.162162162162162,0.128712871287129,0.945859872611465,0.996677740863787,0,0.976897689768977,0.188311688311688,0.976351351351351,0,0.95625,0.0884353741496599,0.987220447284345,0.067524115755627,0,0,0.0498442367601246,0.398713826366559,0,0.0855263157894737,0.916666666666667,0.00324675324675325,0,0.00320512820512821,0.0392156862745098,0.826086956521739,0.00630914826498423,0.21405750798722,0,0.0128205128205128,0.135313531353135,0.0392156862745098,0,0.943217665615142,0.0129032258064516,0,0,0.0367892976588629,0,0,0.719242902208202,0,0.00958466453674121,0.493670886075949,0.98,0.173374613003096,0,0,0,0,0,0.00974025974025974,0.485530546623794,0.00677966101694915,0.932692307692308,0.967741935483871,0.0440251572327044,0,0
"2",0,1,0.689655172413793,0.462235649546828,0.732732732732733,0.674922600619195,0.717868338557994,0.146788990825688,0,0,0.576433121019108,0.377358490566038,0.416149068322981,0,0,0.705882352941177,0.960526315789474,0.492354740061162,0.73186119873817,0,0,0.0219435736677116,0,0.0031055900621118,0.00636942675159236,0,0,0,0.201201201201201,0,0.103975535168196,0,0.563694267515924,0,0,0,0,0.885350318471338,0,0.00303951367781155,0,0.925696594427245,0,0,0.0797546012269939,0.923312883435583,0,0,0,0.294478527607362,0.126888217522659,0.92,0.297805642633229,0.0031055900621118,0,0.737012987012987,0,0.775757575757576,0.852201257861635,0.735384615384615,0.0353697749196141,0.74468085106383,0.696485623003195,0,0.440251572327044,0,0,0,0,0,0.990853658536585,0.708333333333333,0.757861635220126,0.715625,0.355345911949686,0,0,0,0,0,0.381578947368421,0.977917981072555
"3",0,0.689655172413793,1,0.67398119122257,0.943396226415094,0.963815789473684,0.927392739273927,0.0384615384615385,0,0.0128205128205128,0.381877022653722,0.563106796116505,0.735973597359736,0.0360655737704918,0,0.941747572815534,0.610344827586207,0.715210355987055,0.944444444444444,0,0.0131147540983607,0.0032258064516129,0.0491803278688525,0,0.00673400673400673,0,0,0,0.178571428571429,0,0.215625,0,0.303630363036304,0,0.0304054054054054,0,0.0258899676375405,0.586440677966102,0.0553745928338762,0,0,0.613114754098361,0,0,0.0129449838187702,0.668831168831169,0.0324675324675325,0.00651465798045603,0,0.501577287066246,0.159744408945687,0.673469387755102,0.412140575079872,0,0,0.938144329896907,0,0.498432601880878,0.538205980066445,0.953795379537954,0.0299003322259136,0.947368421052632,0.903333333333333,0,0.652317880794702,0.00326797385620915,0,0,0,0.0412698412698413,0.701923076923077,0.929765886287625,0.496688741721854,0.946875,0.565656565656566,0,0.0340136054421769,0,0,0.0258899676375405,0.573378839590444,0.71474358974359
"4",0.00632911392405063,0.462235649546828,0.67398119122257,1,0.726726726726727,0.812903225806452,0.741214057507987,0,0.00325732899022801,0,0.127725856697819,0.883076923076923,0.774603174603175,0,0.00604229607250755,0.769470404984424,0.338762214983713,0.763076923076923,0.71656050955414,0.0181818181818182,0.00315457413249211,0.00626959247648903,0.0304878048780488,0,0.00980392156862745,0,0.00619195046439629,0.00626959247648903,0.215151515151515,0.0125,0.220496894409938,0.00651465798045603,0.0219435736677116,0.00619195046439629,0,0.00619195046439629,0,0.33015873015873,0.00934579439252336,0.00609756097560976,0,0.340694006309148,0.012779552715655,0.00634920634920635,0.0307692307692308,0.4125,0.0224358974358974,0,0.00324675324675325,0.468944099378882,0.172205438066465,0.390572390572391,0.765079365079365,0.00641025641025641,0.012779552715655,0.740983606557377,0.00308641975308642,0.278787878787879,0.528846153846154,0.743034055727554,0,0.743827160493827,0.802588996763754,0.0430769230769231,0.921630094043887,0.00319488817891374,0.00307692307692308,0.00647249190938511,0.00606060606060606,0.00619195046439629,0.445454545454545,0.758064516129032,0.222929936305732,0.775,0.871875,0.00619195046439629,0.152317880794702,0.0218068535825545,0.00308641975308642,0.0123839009287926,0.867741935483871,0.467289719626168
"5",0,0.732732732732733,0.943396226415094,0.726726726726727,1,1,0.987381703470032,0.0389221556886228,0,0,0.321100917431193,0.629518072289157,0.708978328173375,0,0,0.996923076923077,0.61993769470405,0.767371601208459,0.996884735202492,0,0,0.00623052959501558,0,0,0.00641025641025641,0,0,0,0.0955223880597015,0,0.146788990825688,0,0.288819875776398,0,0,0,0,0.599378881987578,0,0,0,0.641104294478528,0,0,0.00615384615384615,0.691616766467066,0,0,0,0.513595166163142,0.155688622754491,0.662379421221865,0.484756097560976,0,0,0.996784565916399,0,0.520958083832335,0.579937304075235,0.996951219512195,0.00940438871473354,0.990963855421687,0.968553459119497,0,0.704968944099379,0,0,0,0,0,0.704477611940298,1,0.492260061919505,0.996951219512195,0.62111801242236,0,0,0,0,0,0.617834394904459,0.725075528700906
"6",0,0.674922600619195,0.963815789473684,0.812903225806452,1,1,1,0.0222929936305732,0,0,0.23961661341853,0.686274509803922,0.806451612903226,0,0,1,0.527210884353742,0.814814814814815,1,0,0,0,0,0,0,0,0,0,0.0702875399361022,0,0.186708860759494,0,0.19672131147541,0,0,0,0,0.514754098360656,0,0,0,0.567307692307692,0,0,0.00320512820512821,0.633116883116883,0,0,0,0.561904761904762,0.164086687306502,0.596610169491525,0.570063694267516,0,0,1,0,0.43613707165109,0.511551155115512,1,0.00327868852459016,1,1,0,0.773462783171521,0,0,0,0,0,0.652307692307692,1,0.411764705882353,1,0.687296416938111,0,0,0,0,0,0.685430463576159,0.664536741214057
"7",0,0.717868338557994,0.927392739273927,0.741214057507987,0.987381703470032,1,1,0.0474683544303797,0,0,0.309446254071661,0.642633228840125,0.677316293929712,0,0,0.990476190476191,0.608695652173913,0.78125,0.98371335504886,0,0,0.00655737704918033,0,0,0.00657894736842105,0,0,0,0.0943396226415094,0,0.160771704180064,0,0.278688524590164,0,0,0,0,0.585760517799353,0,0,0,0.62987012987013,0,0,0.00940438871473354,0.698412698412698,0,0,0,0.465625,0.157051282051282,0.657439446366782,0.517571884984026,0,0,0.989690721649485,0,0.523364485981308,0.5625,0.987341772151899,0.0099009900990099,1,0.958333333333333,0,0.724025974025974,0,0,0,0,0,0.68944099378882,0.989966555183946,0.475728155339806,0.990228013029316,0.641196013289037,0,0,0,0,0,0.636666666666667,0.710097719869707
"8",0.00645161290322581,0.146788990825688,0.0384615384615385,0,0.0389221556886228,0.0222929936305732,0.0474683544303797,1,0.00320512820512821,0.003003003003003,0.363636363636364,0.0122699386503067,0,0.00315457413249211,0.507598784194529,0.0428134556574924,0.234527687296417,0,0.0415335463258786,0.0149700598802395,0.0062111801242236,0.865203761755486,0,0.835443037974684,0.0254777070063694,0.605678233438486,0.00617283950617284,0.0126582278481013,0.0430769230769231,0.00628930817610063,0.0683229813664596,0.00334448160535117,0.392405063291139,0.00307692307692308,0.00326797385620915,0.00308641975308642,0,0.273015873015873,0.003125,0.652037617554859,0.598070739549839,0.216300940438871,0.655063291139241,0.0783699059561129,0.241379310344828,0.200607902735562,0,0,0.132258064516129,0.100917431192661,0.205607476635514,0.237458193979933,0.104761904761905,0.802588996763754,0.249201277955272,0.0351437699680511,0.0676923076923077,0.343465045592705,0.191823899371069,0.0402476780185759,0.0759493670886076,0.0402476780185759,0.028391167192429,0,0,0.481132075471698,0.00304878048780488,0.00321543408360129,0.760479041916168,0.0521472392638037,0.166163141993958,0.0316455696202532,0.393846153846154,0.0282131661442006,0.0191082802547771,0.121951219512195,0.00326797385620915,0.0252365930599369,0.00619195046439629,0.0125,0.00318471337579618,0.166144200626959
"9",0.983552631578947,0,0,0.00325732899022801,0,0,0,0.00320512820512821,1,0,0,0,0,0.00323624595469256,0.0256410256410256,0,0,0,0,0.977635782747604,0.0129449838187702,0,0.00662251655629139,0.0723684210526316,0.0863787375415282,0.137704918032787,0.964516129032258,0.980132450331126,0,0.990131578947368,0.0971786833855799,0.986486486486487,0,0.97444089456869,0.05,1,0.0622950819672131,0,0.00636942675159236,0.028125,0.448844884488449,0,0.0686274509803922,0.957654723127036,0.00964630225080386,0,0.00643086816720257,0.0416666666666667,0.943521594684385,0,0.116129032258065,0,0.0252365930599369,0.144262295081967,0.0359477124183007,0,0.954838709677419,0,0,0,0.0132013201320132,0,0,0.700315457413249,0,0.00638977635782748,0.520504731861199,1,0.198757763975155,0.00323624595469256,0,0,0,0,0,0.446875,0,0.944625407166124,0.971786833855799,0.0125786163522013,0,0
"10",0,0,0.0128205128205128,0,0,0,0,0.003003003003003,0,1,0.040625,0,0.164086687306502,0.708588957055215,0.0972644376899696,0,0,0.0121580547112462,0,0.00297619047619048,0.987261146496815,0.0188679245283019,0.876160990712074,0,0.482539682539683,0,0.018348623853211,0,0.513595166163142,0,0.175925925925926,0,0.15625,0.0123839009287926,0.720779220779221,0,0.871069182389937,0,0.888544891640867,0.163076923076923,0,0,0.00311526479750779,0,0.416413373860182,0,0.761146496815287,0.914826498422713,0.00649350649350649,0.197568389057751,0,0,0,0.0128617363344051,0.261682242990654,0,0.00303951367781155,0,0,0,0.831746031746032,0,0,0.2782874617737,0,0.107936507936508,0.418461538461538,0,0.00604229607250755,0.599388379204893,0,0,0.00316455696202532,0,0,0.267692307692308,0.821428571428571,0.03125,0.0422960725075529,0.909375,0,0
